Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
28,0.0001,0.24593808822616747,0.8993,0.8997,0.9018,0.9007,0.8992,0.41336625778958913,0.8009,0.8398,0.6783,0.7505,0.7881
29,0.0001,0.2540443951759157,0.8925,0.9002,0.883,0.8915,0.8925,0.39283825031348635,0.8333,0.8248,0.7902,0.8071,0.8288
30,0.0001,0.2582760273089892,0.8973,0.9051,0.8862,0.8955,0.8972,0.383464718858401,0.8318,0.8471,0.7552,0.7985,0.8238
31,0.0001,0.24523575481357454,0.9045,0.9004,0.9019,0.9012,0.9044,0.3786822667434102,0.8302,0.8492,0.7483,0.7955,0.8216
32,0.0001,0.23281599581241608,0.9049,0.912,0.892,0.9018,0.9046,0.37959381920241175,0.8333,0.8532,0.7517,0.7993,0.8248
33,0.0001,0.2200208022436009,0.91,0.9196,0.8975,0.9084,0.91,0.37102775736933663,0.8472,0.8476,0.7972,0.8216,0.842
34,0.0001,0.21979949312119546,0.9092,0.9247,0.8925,0.9083,0.9094,0.3704612452004637,0.8395,0.8527,0.7692,0.8088,0.8321
35,0.0001,0.21730821740023698,0.9112,0.9243,0.9038,0.9139,0.9116,0.36511323547789026,0.8519,0.8417,0.8182,0.8298,0.8483
36,0.0001,0.2095599914842014,0.9188,0.9168,0.9212,0.919,0.9188,0.3809712632071404,0.8194,0.8565,0.7098,0.7763,0.8079
37,0.0001,0.22048138119751895,0.9112,0.9184,0.8982,0.9082,0.9109,0.3629575262644461,0.8519,0.8598,0.7937,0.8255,0.8457
38,0.0001,0.1920512289846245,0.9236,0.9322,0.9194,0.9258,0.9237,0.35678596634949955,0.8503,0.8566,0.7937,0.824,0.8444
39,0.0001,0.1968156040846547,0.924,0.9266,0.9245,0.9255,0.924,0.36027260222250507,0.838,0.8664,0.7483,0.803,0.8285
40,0.0001,0.21245592964600912,0.9096,0.9123,0.9043,0.9083,0.9096,0.3641961326911336,0.8426,0.8622,0.7657,0.8111,0.8345
41,0.0001,0.1923766006020051,0.926,0.9323,0.9139,0.923,0.9256,0.3635579022978033,0.8364,0.8629,0.7483,0.8015,0.8272
42,0.0001,0.18663694851006132,0.922,0.9207,0.9222,0.9214,0.922,0.3860847266124828,0.8117,0.8661,0.6783,0.7608,0.7977
