Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
1,0.001,0.25458797906810643,0.8873,0.8952,0.8754,0.8852,0.8872,0.13188237210332945,0.9538,0.8039,0.7909,0.7973,0.8829
2,0.001,0.08052370208011418,0.9693,0.9686,0.9702,0.9694,0.9693,0.18762149493480604,0.9562,0.9688,0.6392,0.7702,0.8182
3,0.0009,0.05792005996068423,0.9788,0.9783,0.9794,0.9789,0.9788,0.18020865160065727,0.9326,0.6659,0.8306,0.7392,0.8883
4,0.0009,0.04669506244171486,0.9837,0.9827,0.9845,0.9836,0.9837,0.6948076389931344,0.7684,0.3268,0.9573,0.4873,0.8506
5,0.0009,0.037722841765167575,0.9858,0.9856,0.9861,0.9858,0.9858,0.14339850479988633,0.9585,0.8593,0.7644,0.809,0.8741
6,0.0009,0.03093808829250978,0.9898,0.9892,0.9904,0.9898,0.9898,0.19554557058145292,0.9545,0.8405,0.7452,0.79,0.8634
7,0.0009,0.027734020324957833,0.9908,0.9894,0.992,0.9907,0.9908,0.21488989887010257,0.9573,0.8903,0.7172,0.7945,0.8529
8,0.0009,0.020315486500116154,0.9921,0.9914,0.9926,0.992,0.9921,0.21869590978320638,0.957,0.8709,0.7349,0.7971,0.8604
9,0.0008,0.022494614642527912,0.992,0.9913,0.9929,0.9921,0.992,0.2480071269214858,0.9563,0.9235,0.676,0.7806,0.8344
10,0.0008,0.014126809508643987,0.9955,0.995,0.9959,0.9955,0.9955,0.22086472592711437,0.9604,0.9569,0.6863,0.7993,0.8411
11,0.0008,0.014498356133170142,0.995,0.9947,0.9954,0.995,0.995,0.21596944926564607,0.9538,0.8372,0.7423,0.7869,0.8618
12,0.0008,0.015376600907496131,0.9951,0.9947,0.9955,0.9951,0.9951,0.23118754014969847,0.957,0.9175,0.6878,0.7862,0.8399
13,0.0008,0.008882303018726447,0.9975,0.9975,0.9976,0.9975,0.9975,0.21915261008748407,0.9562,0.9286,0.6701,0.7784,0.8317
14,0.0007,0.010190608876336014,0.9964,0.9956,0.9972,0.9964,0.9964,0.2550089786386977,0.9565,0.9587,0.6495,0.7744,0.8229
15,0.0007,0.009711915416021472,0.9968,0.9966,0.9971,0.9968,0.9968,0.19002246044676852,0.9563,0.8586,0.7423,0.7962,0.8632
16,0.0007,0.009842530336736382,0.9965,0.9957,0.9974,0.9965,0.9965,0.24548607450607862,0.9296,0.6456,0.8586,0.737,0.8987
17,0.0007,0.0063467405703818095,0.998,0.9977,0.9982,0.998,0.998,0.15914352153092812,0.9624,0.8893,0.7688,0.8246,0.8782
18,0.0007,0.006698172942776059,0.9976,0.9973,0.9979,0.9976,0.9976,0.18539969241032236,0.9621,0.9559,0.7025,0.8098,0.8491
19,0.0007,0.00422525980090959,0.9985,0.9982,0.9988,0.9985,0.9985,0.20920110103374148,0.9594,0.9452,0.6863,0.7952,0.8406
20,0.0006,0.005943836831895951,0.9979,0.9975,0.9983,0.9979,0.9979,0.18728054942509295,0.9628,0.895,0.7658,0.8254,0.8771
21,0.0006,0.004997167050420678,0.9982,0.9981,0.9984,0.9982,0.9982,0.22602133343469766,0.9543,0.8414,0.7423,0.7887,0.862
22,0.0006,0.005580487002534726,0.9982,0.9977,0.9987,0.9982,0.9982,0.19670404594488336,0.9597,0.9002,0.7305,0.8065,0.86
23,0.0006,0.0037304440077972215,0.9988,0.9986,0.9989,0.9988,0.9988,0.24093039976554842,0.9545,0.938,0.6465,0.7655,0.8205
24,0.0006,0.004152821283214731,0.9985,0.9984,0.9987,0.9986,0.9985,0.21675323945302216,0.9584,0.9656,0.6613,0.785,0.8291
25,0.0005,0.003143382305464441,0.999,0.9987,0.9992,0.999,0.999,0.2833464512282164,0.954,0.9573,0.6274,0.758,0.8119
26,0.0005,0.00418399711308088,0.9986,0.9984,0.9989,0.9986,0.9986,0.24800285517426468,0.9606,0.9407,0.701,0.8034,0.8476
27,0.0005,0.0017674386542849366,0.9996,0.9996,0.9996,0.9996,0.9996,0.18874052915538464,0.9614,0.9263,0.7216,0.8113,0.8571
28,0.0005,0.0026487467637170345,0.999,0.9989,0.9992,0.9991,0.999,0.1955597950034988,0.9619,0.9316,0.7216,0.8133,0.8574
29,0.0005,0.0021352575939794028,0.9994,0.9993,0.9995,0.9994,0.9994,0.22675392796531554,0.9616,0.9575,0.6966,0.8065,0.8463
30,0.0005,0.0024245854570178905,0.9992,0.9989,0.9995,0.9992,0.9992,0.24858576783298966,0.9597,0.9722,0.6686,0.7923,0.8331
31,0.0004,0.0026114351236244736,0.9993,0.9991,0.9995,0.9993,0.9993,0.1822400040205409,0.9611,0.8604,0.7894,0.8233,0.8864
32,0.0004,0.0021156515261754605,0.9995,0.9993,0.9998,0.9995,0.9995,0.1796912087514372,0.9622,0.9191,0.7364,0.8177,0.864
33,0.0004,0.002010982366274195,0.9994,0.9992,0.9995,0.9994,0.9994,0.298900404488484,0.9509,0.9371,0.6141,0.742,0.8044
34,0.0004,0.001892185525956701,0.9995,0.9993,0.9998,0.9995,0.9995,0.23517921501624114,0.9604,0.9271,0.7113,0.805,0.852
