Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
1,0.0001,0.29685775500830097,0.9256,0.8836,0.9799,0.9293,0.9257,0.14130728754150104,0.9289,0.2578,0.9802,0.4082,0.9539
2,0.0001,0.11797879229802608,0.9608,0.9379,0.9867,0.9617,0.9608,0.09388983872044195,0.955,0.3549,0.9763,0.5205,0.9654
3,0.0001,0.07428263893258283,0.9751,0.9637,0.9873,0.9754,0.9751,0.11377439529563542,0.9561,0.3626,0.996,0.5316,0.9755
4,0.0001,0.05966534903257793,0.9806,0.9737,0.9879,0.9808,0.9806,0.023025302654671956,0.9913,0.8423,0.8024,0.8219,0.8993
5,0.0001,0.048899302096334,0.9851,0.9784,0.9922,0.9852,0.9851,0.03292312265403791,0.988,0.6941,0.9328,0.796,0.9611
6,0.0001,0.04470347163320988,0.9866,0.9808,0.9926,0.9867,0.9866,0.05683710831719877,0.9812,0.5724,0.9842,0.7238,0.9827
7,0.0001,0.03939768992948192,0.9883,0.9832,0.9936,0.9884,0.9883,0.04221502522583089,0.9858,0.6453,0.9565,0.7707,0.9715
8,0.0001,0.03705121580859628,0.9889,0.984,0.9937,0.9888,0.9889,0.05334094196946295,0.9837,0.6095,0.9684,0.7481,0.9762
9,0.0001,0.033481003656386295,0.9901,0.9852,0.9952,0.9902,0.9901,0.029617390288865265,0.9895,0.7234,0.9407,0.8179,0.9657
10,0.0001,0.03218075306335962,0.9905,0.9855,0.9958,0.9906,0.9905,0.02935421582882946,0.9902,0.7362,0.9486,0.829,0.9699
11,0.0001,0.032428737491592204,0.9912,0.9866,0.9959,0.9912,0.9912,0.04034224433693268,0.9859,0.6463,0.9605,0.7727,0.9735
12,0.0001,0.030592493921898906,0.9911,0.9866,0.9956,0.9911,0.9911,0.0214172132131744,0.9919,0.8379,0.8379,0.8379,0.9169
13,0.0001,0.026459675214916534,0.9923,0.988,0.9966,0.9923,0.9924,0.05086976552137216,0.9846,0.6222,0.9763,0.76,0.9805
14,0.0001,0.026561112686006815,0.9925,0.9889,0.9962,0.9925,0.9925,0.03736525044171432,0.9877,0.6757,0.9802,0.8,0.9841
15,0.0001,0.024650706684457666,0.9933,0.9897,0.997,0.9934,0.9934,0.028304497497338505,0.9904,0.7378,0.9565,0.833,0.9739
16,0.0001,0.025209326036677044,0.9933,0.9895,0.9971,0.9933,0.9933,0.03800389011374574,0.9881,0.6812,0.9881,0.8065,0.9881
17,0.0001,0.024091358825902045,0.9932,0.9898,0.9968,0.9933,0.9932,0.04129509454623496,0.9865,0.6639,0.9368,0.777,0.9623
18,0.0001,0.025865698478089304,0.993,0.989,0.997,0.993,0.993,0.04113114990074872,0.9871,0.6685,0.9644,0.7896,0.9761
19,0.0001,0.021821546055660255,0.9944,0.9912,0.9976,0.9944,0.9944,0.029075232977064946,0.9906,0.7423,0.9565,0.8359,0.974
20,0.0001,0.024069268714680625,0.9932,0.9896,0.9971,0.9933,0.9932,0.040052370922820456,0.9867,0.663,0.9565,0.7832,0.972
21,0.0001,0.023403977194905803,0.9938,0.9908,0.9968,0.9938,0.9937,0.0296440183739755,0.9898,0.7206,0.9684,0.8263,0.9794
22,0.0001,0.022236271132776767,0.9942,0.9908,0.9977,0.9942,0.9942,0.02292274596181092,0.9928,0.7941,0.9605,0.8694,0.977
