Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
1,0.6778010598550198,0.6133503476194667,0.6047378640776699,0.6779867641936608,0.6392709060306252,0.6126546523334431,0.6420985321325758,0.8221412125863392,0.5564516129032258,0.21362229102167182,0.3087248322147651,0.5873673557394479
2,0.6220227167660006,0.7616826542286368,0.7627939142461964,0.767571329157968,0.7651751647589317,0.761612913020658,0.5220156959229452,0.8775901765157329,0.8857808857808858,0.39215686274509803,0.5436337625178826,0.6903042150161973
3,0.4619762377732246,0.8525917451377277,0.858411892675852,0.8411796056137858,0.8497083894122925,0.8524872565913365,0.31422466451039344,0.9217191097467383,0.8335315101070154,0.7234262125902993,0.7745856353591161,0.8452153452770022
4,0.2970418953736288,0.8923259702543342,0.8934723080999911,0.8907185628742516,0.8920933104026105,0.892324980645569,0.22873662846402887,0.9236377590176515,0.7857857857857858,0.8101135190918473,0.7977642276422764,0.8798387534181837
5,0.22767693674094902,0.9146352195722961,0.9132881892533639,0.915865596613458,0.9145750770585646,0.9146378127969371,0.20402665733376896,0.9232540291634689,0.76269621421976,0.8524251805985552,0.8050682261208577,0.8959274147159639
6,0.1878006685991495,0.9291120302736954,0.9248666141870026,0.9336040967684973,0.9292148161167011,0.9291266097877574,0.17956614642878252,0.9295855717574827,0.783427495291902,0.8586171310629515,0.8193008370260956,0.9022051010016618
7,0.16932952602599577,0.9369884713543959,0.9346773483581301,0.9389758556646325,0.9368216712256243,0.9369982177000805,0.1812603800711822,0.9276669224865695,0.7652329749103942,0.8813209494324046,0.8191846522781775,0.9097860933822405
8,0.15371675532882306,0.941872744873713,0.94,0.944371325787488,0.9421805926379831,0.9418652462638561,0.17854372677079008,0.9274750575594781,0.7679057116953762,0.8740970072239422,0.8175675675675675,0.906881169178787
9,0.13550106424749234,0.9499251958109655,0.9475332811276429,0.9531728665207877,0.9503447072170347,0.9499073783095046,0.1549358017331252,0.9374520337682272,0.8373557187827911,0.8235294117647058,0.8303850156087409,0.893499327612261
10,0.1318825425504171,0.9508932500220012,0.9482546921592703,0.9536073381548774,0.9509234828496043,0.950899208241471,0.15161677607637972,0.9401381427475057,0.8149568552253116,0.8771929824561403,0.8449304174950298,0.9158531492530526
11,0.12093264737419271,0.9556015136847663,0.9518401126958972,0.9590171205535349,0.9554151385267995,0.9556283542172198,0.1500971635826435,0.942632386799693,0.8913551401869159,0.7874097007223942,0.8361643835616438,0.8827456233991419
12,0.11504020922294649,0.957537622106838,0.9555225445648374,0.959968396102186,0.9577403109262098,0.9575316175482258,0.15241624848585736,0.9414811972371451,0.8764172335600907,0.7977296181630547,0.8352242031334414,0.8860201237173981
13,0.1062344533421424,0.9611018217020153,0.9589196748535967,0.9636363636363636,0.961272233418032,0.9610969050348294,0.143525307969493,0.9466615502686109,0.9012775842044135,0.8008255933952528,0.848087431693989,0.8903962989366082
14,0.09998317706921307,0.9643140015840888,0.962072235152142,0.9678286507110648,0.9649418579518437,0.9642609396131705,0.15189476286638184,0.9451266308518803,0.910950661853189,0.7812177502579979,0.8411111111111111,0.8818886300194065
15,0.09707926123032318,0.9646660212971926,0.962598938853614,0.9673951048951049,0.9649910624754763,0.9646474018184544,0.14063924117345203,0.9445510360706063,0.868763557483731,0.826625386996904,0.8471708090957165,0.8990539143327674
16,0.08826884582282454,0.9686262430696119,0.966541122886923,0.9708780573640683,0.968704735987359,0.968625648400344,0.15484789074427147,0.943783576362241,0.8995271867612293,0.7853457172342622,0.8385674931129476,0.882656360856113
17,0.08757980186073044,0.9675261814661621,0.9657917760279965,0.9695239768136308,0.9676542776998598,0.9675221295002898,0.15764706948646373,0.943783576362241,0.8894009216589862,0.7966976264189887,0.8405008165487208,0.8870360627970503
18,0.07814730925265433,0.9713983983103054,0.9698149951314509,0.9725699067909455,0.971190497296339,0.9714084155715481,0.16632963029633455,0.942632386799693,0.9065533980582524,0.7708978328173375,0.8332403792526492,0.8763751478486876
19,0.08027283052957071,0.9702103317785796,0.9684044233807267,0.9720729451149679,0.9702352165311058,0.9702122967333081,0.17231280946007077,0.9430161166538756,0.9274809160305344,0.7523219814241486,0.8307692307692308,0.8694440451546857
20,0.0789829973464127,0.9716184106309953,0.9695395721454353,0.973567892503536,0.9715495567023952,0.9716271212999543,0.1680879829368594,0.9428242517267843,0.9096459096459096,0.7688338493292054,0.8333333333333334,0.8756966795550105
21,0.07502839226752478,0.9727184722344451,0.9707156472015248,0.9754483719310465,0.9730762549939205,0.9726885987769112,0.15881693661727148,0.943783576362241,0.9033412887828163,0.7812177502579979,0.8378527946873271,0.8810637419684992
22,0.07191412844767194,0.9741705535509989,0.9732729532942639,0.9745709967102338,0.9739215424941134,0.9741746001932561,0.16834098256144536,0.9439754412893323,0.9184177997527813,0.7667698658410733,0.8357705286839145,0.8756074170119815
23,0.06610586658826179,0.9760626595089325,0.9747264200104221,0.9779539909376089,0.9763375380600261,0.9760436621354711,0.1553500360549296,0.9462778204144282,0.9175757575757576,0.7812177502579979,0.8439241917502787,0.8825956769201844
24,0.06663817300693081,0.9756666373316906,0.9742105263157895,0.9772107347118346,0.9757083241818582,0.9756663655074884,0.1550249555269599,0.9468534151957022,0.9209245742092458,0.7812177502579979,0.8453378001116695,0.8829492003705732
25,0.06422375287381217,0.9780867728592801,0.9766452509116166,0.9800487889876285,0.9783440598364933,0.9780667131282381,0.17641043368486997,0.942632386799693,0.9219143576826196,0.7554179566563467,0.8304027226318775,0.8704028270201366
26,0.062073619063333224,0.9769867112558304,0.9751965065502184,0.9790442788250767,0.9771166046816889,0.9769790778455391,0.15395833621947153,0.9457022256331543,0.9203431372549019,0.7750257997936016,0.8414565826330532,0.8798532251383752
27,0.05726694870601328,0.9792748393910059,0.9774221453287197,0.9817534103744895,0.9795829901599549,0.9792425784153805,0.1530659264660629,0.9464696853415195,0.9087677725118484,0.7915376676986584,0.846111417539989,0.8866950652893482
28,0.05773856540658523,0.9804189034585937,0.9794726597062466,0.9811220420101037,0.9802966570732787,0.9804238192223025,0.1518890024298528,0.9470452801227935,0.9149700598802395,0.7884416924664602,0.8470066518847007,0.8858541245740268
29,0.05560867491544325,0.9807709231716976,0.9791246381896325,0.9824854779088189,0.9808021789746518,0.9807710740476865,0.21777056710240345,0.9376438986953185,0.9509803921568627,0.7007223942208463,0.8068924539512775,0.8462367568558862
30,0.052123775676059185,0.9807709231716976,0.979989604989605,0.9821165031686778,0.9810519013137926,0.9807521928710348,0.17970618014466702,0.9428242517267843,0.9284802043422733,0.7502579979360166,0.8299086757990868,0.8685298945607491
