Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
1,0.0001,0.29703609949858045,0.9097,0.8745,0.9566,0.9137,0.9097,0.10700682422503063,0.9614,0.3714,0.9788,0.5385,0.9699
2,0.0001,0.09364074231548743,0.9733,0.9589,0.9889,0.9737,0.9733,0.0532335927608391,0.9746,0.4747,0.9534,0.6338,0.9643
3,0.0001,0.0714273541211551,0.9789,0.9667,0.992,0.9792,0.9789,0.045063587838009206,0.9782,0.5154,0.9237,0.6616,0.9516
4,0.0001,0.060858516082057786,0.9819,0.972,0.9922,0.982,0.9819,0.03760131868273397,0.9826,0.5763,0.928,0.711,0.9559
5,0.0001,0.05300516411864232,0.9847,0.9756,0.9941,0.9848,0.9847,0.030440696617708988,0.9858,0.6308,0.9195,0.7483,0.9534
6,0.0001,0.04583814416267969,0.9863,0.9789,0.9941,0.9864,0.9863,0.027624991593183042,0.9879,0.6795,0.8983,0.7737,0.9442
7,0.0001,0.0395488004551218,0.9887,0.9825,0.9951,0.9888,0.9887,0.030085410465808395,0.9873,0.6568,0.9407,0.7735,0.9645
8,0.0001,0.03594509319628816,0.9898,0.985,0.9947,0.9898,0.9898,0.026672451113675003,0.9885,0.6903,0.9068,0.7839,0.9486
9,0.0001,0.034335662917932684,0.9907,0.9855,0.9961,0.9907,0.9907,0.02389814781701852,0.99,0.7326,0.8941,0.8053,0.9432
10,0.0001,0.030704102897721006,0.9914,0.9867,0.9962,0.9914,0.9914,0.027596753025051424,0.988,0.6738,0.928,0.7807,0.9587
11,0.0001,0.028259255246291307,0.9928,0.9883,0.9974,0.9928,0.9928,0.02383133917474508,0.9903,0.7291,0.9237,0.815,0.9578
12,0.0001,0.023308294735727625,0.9935,0.9901,0.9971,0.9936,0.9936,0.021676468078353352,0.9916,0.7679,0.911,0.8333,0.9523
13,0.0001,0.022790868778762245,0.9935,0.9901,0.9968,0.9935,0.9935,0.02304562118640866,0.991,0.7432,0.9322,0.8271,0.9623
14,0.0001,0.022944442352768563,0.9939,0.9904,0.9976,0.9939,0.9939,0.024263897864475834,0.9901,0.7184,0.9407,0.8147,0.966
15,0.0001,0.02282563331771019,0.994,0.9906,0.9975,0.994,0.994,0.02176639013457114,0.9922,0.7746,0.9322,0.8462,0.9629
16,0.0001,0.01858312109485316,0.9948,0.9918,0.9977,0.9948,0.9948,0.021611877814596246,0.9923,0.7794,0.928,0.8472,0.9609
17,0.0001,0.0205535958156138,0.9942,0.9911,0.9975,0.9943,0.9941,0.019950304978822282,0.9933,0.8104,0.9237,0.8634,0.9593
18,0.0001,0.018482991540980893,0.9952,0.9923,0.9982,0.9952,0.9952,0.018133659663097153,0.9936,0.822,0.9195,0.868,0.9574
19,0.0001,0.01745250489646939,0.9949,0.9921,0.9978,0.9949,0.9949,0.01971073390541703,0.993,0.813,0.9025,0.8554,0.9488
20,0.0001,0.0162952634815844,0.9954,0.9931,0.9976,0.9953,0.9954,0.01798392382134436,0.994,0.8514,0.8983,0.8742,0.9473
21,0.0001,0.016580935216822107,0.9955,0.9926,0.9986,0.9956,0.9955,0.018467794301730216,0.994,0.8346,0.9195,0.875,0.9576
22,0.0001,0.015074395033348117,0.996,0.9936,0.9984,0.996,0.996,0.020985186346369377,0.9932,0.8007,0.9364,0.8633,0.9655
23,0.0001,0.014392841337341167,0.9956,0.9933,0.9981,0.9957,0.9956,0.016078293497571394,0.9944,0.8943,0.8602,0.8769,0.9289
24,0.0001,0.012596530570048132,0.9963,0.9945,0.9982,0.9963,0.9963,0.016207632778255626,0.9943,0.8532,0.911,0.8811,0.9537
25,0.0001,0.012756967780456393,0.9966,0.9946,0.9987,0.9966,0.9967,0.015918484379841526,0.9945,0.8571,0.9153,0.8852,0.9558
26,0.0001,0.012092065014005456,0.9965,0.9946,0.9985,0.9965,0.9965,0.01701650453897066,0.9944,0.8809,0.8771,0.879,0.9372
27,0.0001,0.011527677476270709,0.9968,0.995,0.9986,0.9968,0.9968,0.015892176842738477,0.9946,0.9058,0.8559,0.8802,0.9269
28,0.0001,0.011175408890144976,0.9965,0.995,0.9981,0.9965,0.9965,0.019379299000651107,0.9933,0.8175,0.911,0.8617,0.9531
29,0.0001,0.012040564821092763,0.9972,0.9954,0.999,0.9972,0.9972,0.017622327664436558,0.994,0.8816,0.8517,0.8664,0.9245
30,0.0001,0.011437401077532753,0.997,0.9951,0.9989,0.997,0.997,0.01642540756624967,0.9947,0.8824,0.8898,0.8861,0.9435
31,0.0001,0.010027992830563236,0.9974,0.9959,0.9989,0.9974,0.9974,0.01925036202170634,0.9934,0.8134,0.9237,0.8651,0.9594
32,0.0001,0.009721087655241325,0.9972,0.9957,0.9987,0.9972,0.9972,0.01576361007266397,0.9945,0.8846,0.8771,0.8809,0.9372
33,0.0001,0.009048371116752798,0.9974,0.9963,0.9986,0.9974,0.9974,0.01657577547406378,0.9946,0.8819,0.8856,0.8837,0.9414
34,0.0001,0.007768276625910292,0.9977,0.9963,0.9992,0.9977,0.9978,0.01653786153722976,0.9947,0.8824,0.8898,0.8861,0.9435
35,0.0001,0.008707665051448973,0.9977,0.9965,0.9989,0.9977,0.9977,0.0162753787338343,0.9947,0.8889,0.8814,0.8851,0.9394
36,0.0001,0.00858225560390726,0.9977,0.9962,0.9992,0.9977,0.9977,0.015274927618296442,0.9954,0.9276,0.8686,0.8972,0.9335
37,0.0001,0.00803281436697537,0.9976,0.9965,0.9987,0.9976,0.9976,0.01766779489901324,0.9942,0.8526,0.9068,0.8789,0.9515
38,0.0001,0.00726616709452055,0.998,0.9971,0.999,0.998,0.998,0.016220584393554283,0.9948,0.8996,0.8729,0.886,0.9353
39,0.0001,0.007183156898894033,0.9983,0.9972,0.9994,0.9983,0.9983,0.015009648202379223,0.995,0.8807,0.9068,0.8935,0.9519
40,0.0001,0.006843335432846209,0.9983,0.9974,0.9992,0.9983,0.9983,0.015632741077379296,0.9952,0.9048,0.8856,0.8951,0.9417
41,0.0001,0.006936365413282931,0.9981,0.997,0.9992,0.9981,0.9981,0.01730010396196245,0.9953,0.9159,0.8771,0.8961,0.9376
42,0.0001,0.007784608086229241,0.998,0.997,0.9991,0.998,0.998,0.01787261012112336,0.9941,0.8577,0.8941,0.8755,0.9453
43,0.0001,0.006697771233637075,0.9981,0.997,0.9991,0.9981,0.998,0.01634148196804717,0.9953,0.9123,0.8814,0.8966,0.9397
44,0.0001,0.007162257560307521,0.9979,0.9966,0.9991,0.9979,0.9979,0.015722683836212392,0.9951,0.9079,0.8771,0.8922,0.9375
45,0.0001,0.005825169753479624,0.9983,0.9974,0.9992,0.9983,0.9983,0.016532923588850515,0.9953,0.9312,0.8602,0.8943,0.9293
46,0.0001,0.006023952158490556,0.9982,0.9975,0.9989,0.9982,0.9982,0.01836715498258625,0.9946,0.9209,0.839,0.878,0.9186
47,0.0001,0.00668756701280002,0.9982,0.9971,0.9994,0.9982,0.9982,0.016600659769518935,0.995,0.9039,0.8771,0.8903,0.9375
48,0.0001,0.006247945207460726,0.9984,0.9975,0.9992,0.9984,0.9984,0.0167243285731513,0.995,0.9111,0.8686,0.8894,0.9333
49,0.0001,0.00692161377322662,0.9982,0.9973,0.999,0.9982,0.9982,0.01673975424886997,0.9949,0.8898,0.8898,0.8898,0.9436
