Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
1,0.6809681823055519,0.608736559139785,0.60883264086727,0.608736559139785,0.6084264823793835,0.608504625991406,0.6347867595878515,0.8182627269490922,0.7909458736682694,0.8182627269490922,0.7608033201520988,0.5460049636740367
2,0.6335603955140429,0.7634856630824373,0.7641786521319295,0.7634856630824373,0.7633489598455934,0.7635386219846085,0.5698005289516666,0.8519045923816305,0.843014637914881,0.8519045923816305,0.8252242183687157,0.646436785283395
3,0.5066157355264128,0.8331541218637993,0.8341669095630324,0.8331541218637993,0.8330572209287807,0.8332915790520635,0.3903883832760833,0.9022783908864365,0.8978857910781705,0.9022783908864365,0.8974132273994607,0.7995180990505416
4,0.34421211969972,0.8734318996415771,0.873839113558697,0.8734318996415771,0.873396546540291,0.8734259578404643,0.28727619079026306,0.911000355998576,0.9210675517009732,0.911000355998576,0.9141253987917446,0.8966324717391875
5,0.2650148076322837,0.8963709677419355,0.8965279176026852,0.8963709677419355,0.8963738248432372,0.8964675192317971,0.2827059949155558,0.8917764328942684,0.9198739925875297,0.8917764328942684,0.8985810617159707,0.9092791443727544
6,0.21787572768983834,0.9146057347670251,0.9146070354954329,0.9146057347670251,0.9146057903044347,0.9146068133487455,0.2300268249501559,0.9129583481666074,0.9269174479550565,0.9129583481666074,0.9167745953973525,0.9120634245416634
7,0.18733935166459884,0.9258960573476702,0.9259013779126322,0.9258960573476702,0.9258947845661217,0.9258802142592742,0.2375201515811072,0.9047703809184763,0.9269750113730143,0.9047703809184763,0.9101624253557372,0.919089285480106
8,0.1642643810225848,0.9381720430107527,0.9382042547242355,0.9381720430107527,0.9381742205270539,0.9382116742819641,0.1725537207887762,0.9323602705589178,0.9358926214096375,0.9323602705589178,0.9336143045060745,0.9105477253652268
9,0.1471491637466246,0.9444892473118279,0.9445200157124597,0.9444892473118279,0.9444896142405089,0.9445099887924224,0.21158481782979585,0.9143823424706301,0.9290986685153632,0.9143823424706301,0.91827968636971,0.9168543617384006
10,0.12900181767399982,0.9517921146953405,0.9518356719799044,0.9517921146953405,0.9517907734544939,0.9517885570784328,0.16344187182204967,0.9346742613029548,0.9405686785530378,0.9346742613029548,0.9364564071382945,0.9247766920423846
11,0.12626469416816033,0.9517921146953405,0.9518207341208217,0.9517921146953405,0.951790947636744,0.9517839784259384,0.18086296209896152,0.9261302954788181,0.9352199485036689,0.9261302954788181,0.9287142973106189,0.920917058449393
12,0.11499955016521891,0.9577508960573476,0.957795480366413,0.9577508960573476,0.957751177361039,0.957778921820175,0.1575063227104362,0.934496262014952,0.9370776023355702,0.934496262014952,0.9354650038398454,0.9097350630786583
13,0.10993224760800344,0.9572132616487455,0.9572278437324688,0.9572132616487455,0.9572134031026812,0.9572233718770309,0.1414163451091471,0.9433962264150944,0.9459261168434777,0.9433962264150944,0.944287040725662,0.9251912194770111
14,0.101880404150866,0.9620519713261648,0.9620657567319425,0.9620519713261648,0.9620511986636159,0.9620388464568026,0.13822255675702103,0.9455322178711285,0.945692065986573,0.9455322178711285,0.9456092766525764,0.9133576189445799
15,0.09733377456969253,0.964516129032258,0.9645512409551626,0.964516129032258,0.964514319640643,0.9644835258959372,0.15432352465259927,0.9380562477750088,0.9398195177346932,0.9380562477750088,0.9387529553889513,0.911580253167047
16,0.09060746814086927,0.9659946236559139,0.9660186869337836,0.9659946236559139,0.9659945535540129,0.9660047924552851,0.1943795242431489,0.9225703097187611,0.9324125623697126,0.9225703097187611,0.925380791980391,0.9169387835392242
17,0.08628876717163404,0.9681003584229391,0.9681135961532421,0.9681003584229391,0.9681004401279175,0.9681092625899279,0.1682223068253899,0.933250266998932,0.9362636154753441,0.933250266998932,0.9343531489441306,0.9096758448737114
18,0.08134518075003196,0.9690860215053764,0.969109691455962,0.9690860215053764,0.9690854059153194,0.9690788356566306,0.14280914774016393,0.9476682093271627,0.9468639988505402,0.9476682093271627,0.9471080072917794,0.9050791597817819
19,0.08341776853544706,0.9686379928315412,0.9686648424313948,0.9686379928315412,0.9686383438599498,0.968661267195533,0.14228719311491164,0.9458882164471342,0.9457755993151852,0.9458882164471342,0.9458302804547295,0.9114446045453353
20,0.07394657173943853,0.9722670250896057,0.9722911852593906,0.9722670250896057,0.9722662990813311,0.972253661356629,0.15920438801615752,0.9378782484870061,0.9408190831998358,0.9378782484870061,0.938924080375376,0.9175139582841557
21,0.07289330915142288,0.9726254480286738,0.9726410496931562,0.9726254480286738,0.9726254999553643,0.9726349776933194,0.1315953648286681,0.9537201851192595,0.9530924578012867,0.9537201851192595,0.953277752810114,0.9159306397041467
22,0.06553703335241913,0.9757616487455197,0.9757778351683686,0.9757616487455197,0.9757598618602861,0.9756883784523264,0.14862454066381112,0.9455322178711285,0.9450519590346054,0.9455322178711285,0.9452561744821033,0.9069583644792404
23,0.06831696398228002,0.9748207885304659,0.9748448987883714,0.9748207885304659,0.9748203194866101,0.9748149419974789,0.14191198827360163,0.9512281950872197,0.9504616868771248,0.9512281950872197,0.9506498305966564,0.9097684629658772
24,0.06074169720389632,0.9768369175627241,0.976851490236798,0.9768369175627241,0.9768359169987911,0.9767989161883557,0.1507434870674677,0.9474902100391599,0.9466082430617143,0.9474902100391599,0.9468370498370066,0.9031915538856977
25,0.060753847237537614,0.9774641577060932,0.9774920722764119,0.9774641577060932,0.9774639385356286,0.9774688996151154,0.14656314711398657,0.9510501957992168,0.9501778894334711,0.9510501957992168,0.9500519007013599,0.9018371167414169
26,0.062320371321535915,0.9774641577060932,0.9774773145865057,0.9774641577060932,0.9774643614069248,0.9774788821311309,0.15194353330166036,0.9515841936632253,0.9508844660154682,0.9515841936632253,0.9503047990163378,0.8975455385946967
27,0.05659905915584863,0.9789874551971326,0.9790014100905655,0.9789874551971326,0.9789875920669254,0.9790004084634631,0.15584534223307855,0.9494482022071912,0.9486238017500156,0.9494482022071912,0.9488291872202942,0.9065350260314213
28,0.0554806885434939,0.9793010752688172,0.9793095625044799,0.9793010752688172,0.9793011593640935,0.9793090490617441,0.15045388347194108,0.9515841936632253,0.9507509121662635,0.9515841936632253,0.9508589559661494,0.9074999344296693
29,0.05340289980984349,0.9814516129032258,0.9814646295010331,0.9814516129032258,0.9814510275336356,0.9814257631277996,0.14798482214576902,0.9524741901032396,0.9516662955913703,0.9524741901032396,0.9517529119661786,0.9087611387599339
30,0.05083084677364064,0.9810035842293907,0.9810155509823162,0.9810035842293907,0.9810033920437732,0.9809997182471205,0.1672481874358544,0.9482022071911712,0.9473118503568628,0.9482022071911712,0.947517648050132,0.9036316947307682
31,0.04878528533873007,0.9824372759856631,0.9824596508181992,0.9824372759856631,0.9824370723584974,0.982437275985663,0.17571305432118772,0.9496262014951941,0.9488357284387472,0.9496262014951941,0.9482629815688156,0.8938465523120098
32,0.048114361256470416,0.9823476702508961,0.9823501999130879,0.9823476702508961,0.9823476020761557,0.9823450834936609,0.17631055604182289,0.9453542185831256,0.9445289811172664,0.9453542185831256,0.9448005874514113,0.9018711313504865
33,0.04507826187248932,0.9827060931899642,0.9827175823746831,0.9827060931899642,0.9827060856917386,0.9827114261334108,0.1806143715975023,0.9499822000711997,0.9492129055967601,0.9499822000711997,0.9486286142079053,0.8944221368715084
34,0.04102393433756534,0.9845430107526881,0.9845527088512055,0.9845430107526881,0.9845434935422783,0.9845742481205045,0.17179643938222647,0.9496262014951941,0.9486883151895459,0.9496262014951941,0.9486398791706314,0.9002458067773493
35,0.04289672200175744,0.9842293906810036,0.9842391740409515,0.9842293906810036,0.9842293431964743,0.9842313853170127,0.1569258884178866,0.9551441794232823,0.9544255911077868,0.9551441794232823,0.9543112860146414,0.9100561527919847
36,0.04000129988587149,0.9855286738351254,0.9855291922343083,0.9855286738351254,0.9855285986813326,0.9855228148310777,0.18666970646617384,0.9469562121751512,0.9460580237893739,0.9469562121751512,0.9454413892696022,0.8882853686363994
37,0.03996694520086498,0.9855734767025089,0.985575422420996,0.9855734767025089,0.9855733098833219,0.9855617186948945,0.1807956346674473,0.9478462086151656,0.9469102248167289,0.9478462086151656,0.9470957526207925,0.9019895677603798
38,0.039199474024240136,0.9866935483870968,0.9867081936531438,0.9866935483870968,0.986693501137028,0.9866974392876542,0.18209955431600314,0.9526521893912424,0.9519972291482487,0.9526521893912424,0.9514210566016118,0.8996278064101555
39,0.03829412896646104,0.9864247311827957,0.9864353121674378,0.9864247311827957,0.9864248715483357,0.9864396628663936,0.1628852752973299,0.9533641865432538,0.9526866642778957,0.9533641865432538,0.9528649588790685,0.9142885127337584
40,0.03961170384022247,0.9849910394265233,0.9849926971665043,0.9849910394265233,0.9849911544925497,0.9849979724331205,0.17005353555445749,0.953186187255251,0.9526925226784534,0.953186187255251,0.9518392236270179,0.8981803413591418
41,0.03404538230843746,0.9880376344086022,0.9880455307491981,0.9880376344086022,0.988037566333984,0.9880360007171355,0.18044199343156916,0.9510501957992168,0.9502689942962899,0.9510501957992168,0.9498289682031554,0.8979264612348206
