Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
43,0.0001,0.21054158928362945,0.9177,0.9066,0.9321,0.9192,0.9176,0.23240136440532902,0.9033,0.8317,0.9197,0.8735,0.9068
44,0.0001,0.20395077745381154,0.9252,0.9129,0.9389,0.9257,0.9253,0.20888639140563706,0.9086,0.8596,0.8942,0.8766,0.9055
45,0.0001,0.21954702085962421,0.9156,0.9054,0.93,0.9176,0.9154,0.21229800667303303,0.9099,0.8627,0.8942,0.8781,0.9065
46,0.0001,0.21624556634771197,0.9231,0.9074,0.9376,0.9222,0.9235,0.19028477370738983,0.9205,0.9084,0.8686,0.8881,0.9094
47,0.0001,0.213485145255139,0.9135,0.909,0.9181,0.9135,0.9135,0.21042971654484668,0.9099,0.8652,0.8905,0.8777,0.9058
48,0.0001,0.2193301501438806,0.9102,0.9018,0.9212,0.9114,0.9102,0.2312105520783613,0.8967,0.8203,0.9161,0.8655,0.9009
49,0.0001,0.18534045088055887,0.9301,0.9253,0.9346,0.9299,0.9302,0.19916774165661386,0.9126,0.8688,0.8942,0.8813,0.9086
50,0.0001,0.20838765074547969,0.911,0.9206,0.9041,0.9123,0.9112,0.22179761237930506,0.9033,0.8252,0.9307,0.8748,0.9092
51,0.0,0.1799210961908102,0.9322,0.9229,0.9449,0.9338,0.9321,0.19256743420070657,0.9205,0.8567,0.938,0.8955,0.9243
52,0.0,0.19959921551574217,0.9222,0.9062,0.9379,0.9218,0.9226,0.19698818551842123,0.9219,0.8571,0.9416,0.8974,0.9261
53,0.0,0.19212871446813407,0.9297,0.9264,0.9288,0.9276,0.9297,0.18525451107416302,0.9139,0.8693,0.8978,0.8833,0.9104
54,0.0,0.20402464378429086,0.9247,0.9191,0.9292,0.9241,0.9248,0.18117792931540558,0.9219,0.9352,0.8431,0.8868,0.9049
55,0.0,0.17708695640689448,0.9347,0.9268,0.9445,0.9356,0.9347,0.18126755021512508,0.9192,0.908,0.865,0.886,0.9075
56,0.0,0.19371955483955772,0.9231,0.9162,0.9335,0.9248,0.9229,0.1898465936925883,0.9126,0.8662,0.8978,0.8817,0.9094
57,0.0,0.17836992079882244,0.931,0.9188,0.9436,0.931,0.9311,0.20144393040876216,0.9166,0.8576,0.9234,0.8893,0.918
58,0.0,0.17741365671942108,0.9306,0.9317,0.9325,0.9321,0.9305,0.21104990454235426,0.9033,0.8384,0.9088,0.8722,0.9045
59,0.0,0.19596138998473944,0.9214,0.9155,0.9255,0.9205,0.9215,0.21616583789000288,0.9007,0.8262,0.9197,0.8705,0.9048
60,0.0,0.16371684315565385,0.9364,0.9367,0.939,0.9378,0.9363,0.18177437332148352,0.9166,0.8981,0.8686,0.8831,0.9062
61,0.0,0.15901206776891885,0.9376,0.9283,0.9484,0.9382,0.9376,0.21251252122844258,0.8993,0.83,0.9088,0.8676,0.9014
62,0.0,0.17806752398610115,0.9364,0.9266,0.9501,0.9382,0.9361,0.1851721463026479,0.9113,0.8966,0.854,0.8748,0.8989
63,0.0,0.17030713447418652,0.9335,0.9206,0.9495,0.9349,0.9334,0.1989469138206914,0.9099,0.8601,0.8978,0.8786,0.9073
64,0.0,0.16885502004113637,0.9322,0.9189,0.9433,0.931,0.9326,0.18066166989350071,0.9152,0.9008,0.8613,0.8806,0.9036
65,0.0,0.17099082955208264,0.9306,0.9269,0.9382,0.9325,0.9304,0.19759648421313614,0.9073,0.8643,0.8832,0.8736,0.9021
66,0.0,0.1752658037860927,0.9301,0.9176,0.9397,0.9285,0.9305,0.20365582080557942,0.9007,0.8699,0.854,0.8619,0.8906
67,0.0,0.1411468803294395,0.9468,0.9385,0.9544,0.9464,0.9469,0.1940272795036435,0.9126,0.8662,0.8978,0.8817,0.9094
68,0.0,0.15772261171552696,0.9455,0.9398,0.9501,0.9449,0.9456,0.20159485761541873,0.9086,0.8622,0.8905,0.8761,0.9047
69,0.0,0.156607029788,0.9376,0.9239,0.948,0.9358,0.938,0.1986410579799364,0.9086,0.8547,0.9015,0.8774,0.9071
70,0.0,0.1709665922251971,0.936,0.9325,0.9402,0.9363,0.936,0.19289848571255183,0.9152,0.9008,0.8613,0.8806,0.9036
71,0.0,0.15668887434233175,0.9356,0.9225,0.9496,0.9359,0.9357,0.18191793320390084,0.9179,0.8897,0.8832,0.8864,0.9104
72,0.0,0.15042881099017044,0.9468,0.9523,0.943,0.9476,0.9469,0.19079870146621639,0.9179,0.9015,0.8686,0.8848,0.9073
73,0.0,0.15561777113103553,0.9426,0.942,0.9466,0.9443,0.9425,0.21172891561097154,0.898,0.8408,0.8869,0.8632,0.8956
74,0.0,0.1463062923989798,0.9418,0.9384,0.9491,0.9437,0.9416,0.22253350036529204,0.898,0.8505,0.8723,0.8613,0.8925
