Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
21,0.0,0.10852913227587724,0.9607,0.9571,0.9646,0.9608,0.9608,0.1831995781081227,0.9312,0.7919,0.7365,0.7632,0.8511
22,0.0,0.1128994989855954,0.9564,0.9545,0.9587,0.9566,0.9564,0.18744885160789623,0.9249,0.7389,0.7744,0.7562,0.863
23,0.0,0.10726394804438687,0.9602,0.9557,0.9654,0.9605,0.9602,0.17914881268711566,0.9347,0.8194,0.7263,0.7701,0.849
24,0.0,0.1073273118180716,0.9579,0.9556,0.9609,0.9582,0.9579,0.18310019381057757,0.933,0.8191,0.7118,0.7617,0.842
25,0.0,0.10831793048210055,0.9606,0.9552,0.9656,0.9604,0.9606,0.18070191467975402,0.9371,0.8559,0.7001,0.7702,0.8396
26,0.0,0.10295586466214066,0.9616,0.9614,0.962,0.9617,0.9616,0.18297597691025977,0.9297,0.7842,0.7351,0.7588,0.8496
27,0.0,0.09894758619826213,0.9624,0.9573,0.9668,0.962,0.9625,0.18329306565537737,0.9323,0.8203,0.7045,0.758,0.8386
28,0.0,0.10009787275992615,0.9614,0.9579,0.9648,0.9613,0.9614,0.1779972715042792,0.9352,0.8242,0.7234,0.7705,0.8481
29,0.0,0.0932405586178871,0.9647,0.9629,0.9668,0.9648,0.9647,0.1852860682077341,0.9301,0.7958,0.7205,0.7563,0.8439
30,0.0,0.0936153542260427,0.9646,0.9609,0.9679,0.9644,0.9647,0.18439662018855968,0.9312,0.7946,0.7322,0.7621,0.8493
31,0.0,0.09533829078633385,0.9637,0.9606,0.9667,0.9636,0.9637,0.18613539626365982,0.938,0.8755,0.6856,0.769,0.8342
32,0.0,0.08784622661568746,0.9677,0.968,0.9675,0.9678,0.9677,0.18508787887574701,0.9327,0.7905,0.7525,0.7711,0.8586
33,0.0,0.09130407831693466,0.964,0.9593,0.9687,0.964,0.964,0.19154801069582988,0.9363,0.875,0.6725,0.7605,0.8277
34,0.0,0.08914908574462686,0.9666,0.9659,0.967,0.9665,0.9666,0.18142576866385923,0.9378,0.8631,0.6972,0.7713,0.8388
35,0.0,0.08420952069414261,0.9696,0.9671,0.9726,0.9699,0.9696,0.17878604528552794,0.9352,0.8138,0.738,0.774,0.854
36,0.0,0.08510902635184664,0.9677,0.9651,0.9706,0.9679,0.9677,0.1812467552604271,0.9354,0.8311,0.7162,0.7694,0.8452
37,0.0,0.08398285744832143,0.968,0.9651,0.9711,0.9681,0.9681,0.18363569698368126,0.9347,0.8291,0.7132,0.7668,0.8436
38,0.0,0.08562909766172244,0.9679,0.9657,0.9706,0.9682,0.9679,0.1844842443242669,0.9384,0.8678,0.6972,0.7732,0.8392
