Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
14,0.0001,0.30173484434055375,0.8834,0.8825,0.8775,0.88,0.8832,0.48775786303338553,0.7407,0.7757,0.5804,0.664,0.7239
15,0.0001,0.2943509562483317,0.8822,0.892,0.8661,0.8789,0.882,0.47611053642772494,0.7485,0.7887,0.5874,0.6733,0.7316
16,0.0001,0.31103166843516916,0.8706,0.8745,0.8625,0.8685,0.8705,0.4897183774127847,0.7392,0.8197,0.5245,0.6397,0.7167
17,0.0001,0.2843830322351637,0.8842,0.8987,0.8649,0.8815,0.8841,0.467740471519175,0.7623,0.8,0.6154,0.6957,0.7469
18,0.0001,0.2619901322111299,0.9001,0.9109,0.887,0.8988,0.9001,0.49262832495428266,0.7454,0.838,0.5245,0.6452,0.7222
19,0.0001,0.2610953196505957,0.8953,0.9035,0.8871,0.8953,0.8954,0.4470145633178098,0.7716,0.8053,0.6364,0.7109,0.7574
20,0.0001,0.24609809755524503,0.8997,0.9032,0.8915,0.8973,0.8995,0.42018572178979713,0.8133,0.7957,0.7762,0.7858,0.8094
21,0.0001,0.2641805821581732,0.8933,0.8935,0.8831,0.8882,0.8929,0.5232409021506707,0.7299,0.8284,0.4895,0.6154,0.7047
22,0.0001,0.24814330578982075,0.8933,0.9124,0.8738,0.8927,0.8936,0.4198996741324663,0.7948,0.7954,0.7203,0.756,0.7869
23,0.0001,0.247720115075383,0.8945,0.8973,0.8923,0.8948,0.8945,0.5217799081334046,0.716,0.8269,0.451,0.5837,0.6882
24,0.0001,0.23992661971457396,0.8949,0.8968,0.8954,0.8961,0.8949,0.5176249098564897,0.7207,0.8107,0.479,0.6022,0.6953
25,0.0001,0.21314963971889472,0.916,0.9211,0.9069,0.9139,0.9159,0.5070601477332058,0.7485,0.8187,0.5524,0.6597,0.7279
26,0.0001,0.22329867734939238,0.9128,0.9155,0.9105,0.913,0.9128,0.43348778402876287,0.7809,0.7903,0.6853,0.7341,0.7708
27,0.0001,0.22967320680618286,0.9061,0.9178,0.8947,0.9061,0.9062,0.4242045077096139,0.7963,0.7895,0.7343,0.7609,0.7898
28,0.0001,0.20674794902907143,0.9136,0.9046,0.9254,0.9149,0.9136,0.4946458187575142,0.7423,0.8216,0.5315,0.6454,0.7202
29,0.0001,0.2120253674780266,0.9108,0.9139,0.9081,0.911,0.9108,0.40756608581259135,0.8133,0.7895,0.7867,0.7881,0.8105
30,0.0001,0.20565730455932738,0.9192,0.9257,0.9164,0.921,0.9193,0.43133123682457064,0.8025,0.7762,0.7762,0.7762,0.7997
31,0.0001,0.2046994900778879,0.918,0.9082,0.9286,0.9183,0.9181,0.4559860950380209,0.7747,0.8182,0.6294,0.7115,0.7594
32,0.0001,0.20000380390807043,0.9168,0.9163,0.9126,0.9144,0.9167,0.4158317515005668,0.8472,0.7774,0.9161,0.8411,0.8545
33,0.0001,0.17892333431334434,0.9359,0.9376,0.9339,0.9357,0.9359,0.4433493102856335,0.804,0.8023,0.7378,0.7687,0.7971
34,0.0001,0.183489084621019,0.9271,0.9209,0.9334,0.9271,0.9272,0.4253446943392711,0.8441,0.7778,0.9056,0.8368,0.8506
35,0.0001,0.16899020455871958,0.9359,0.9347,0.9369,0.9358,0.9359,0.42686367748926085,0.8194,0.7845,0.8147,0.7993,0.8189
36,0.0001,0.1740778019722504,0.9335,0.9308,0.9345,0.9326,0.9335,0.4803627331164621,0.7701,0.7991,0.6399,0.7107,0.7564
37,0.0001,0.19197026602452313,0.9232,0.9283,0.9173,0.9228,0.9232,0.46546604741542114,0.7824,0.8112,0.6608,0.7283,0.7696
38,0.0001,0.17590277217611483,0.9268,0.926,0.923,0.9245,0.9266,0.4159613504251909,0.8256,0.7836,0.8357,0.8088,0.8267
39,0.0001,0.17594292811766454,0.9303,0.932,0.9298,0.9309,0.9303,0.4682240114724707,0.7901,0.8074,0.6888,0.7434,0.7795
