Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
17,0.0001,0.46175835242396907,0.8216,0.8335,0.8037,0.8183,0.8216,0.3984278663992882,0.8967,0.9083,0.7956,0.8482,0.8749
18,0.0001,0.4397507945173665,0.8237,0.8394,0.7941,0.8161,0.8233,0.3748612633595864,0.8967,0.8684,0.8431,0.8556,0.8852
19,0.0001,0.40755969599673625,0.8391,0.8499,0.8192,0.8343,0.8389,0.3474155484388272,0.9046,0.904,0.8248,0.8626,0.8875
20,0.0001,0.39306592862857015,0.8412,0.8413,0.8253,0.8332,0.8406,0.3179752432430784,0.9099,0.9256,0.8175,0.8682,0.89
21,0.0001,0.40565788157676397,0.8241,0.8379,0.8097,0.8235,0.8243,0.3102255119010806,0.9086,0.8988,0.8431,0.8701,0.8945
22,0.0001,0.3691828323430137,0.8453,0.8353,0.8704,0.8525,0.8446,0.3015035294617216,0.9086,0.8727,0.8759,0.8743,0.9016
23,0.0001,0.37103010831694855,0.8387,0.8513,0.8247,0.8378,0.8388,0.2932041275004546,0.9046,0.8769,0.8577,0.8672,0.8945
24,0.0001,0.3351355608748762,0.8632,0.8558,0.8762,0.8659,0.8631,0.2717333445325494,0.9126,0.9031,0.8504,0.8759,0.8992
25,0.0001,0.3359535191404192,0.859,0.8574,0.8665,0.8619,0.8589,0.2630383127058546,0.9139,0.8885,0.8723,0.8803,0.9049
26,0.0001,0.3254244302056338,0.8628,0.8469,0.8759,0.8611,0.8632,0.2517587429222961,0.9219,0.9249,0.854,0.888,0.9073
27,0.0001,0.3192169221216126,0.8599,0.855,0.8671,0.861,0.8599,0.24560191808268428,0.9139,0.8943,0.865,0.8794,0.9034
28,0.0001,0.32354269784532097,0.862,0.8622,0.8564,0.8593,0.8619,0.2604878082250555,0.9007,0.8566,0.8723,0.8644,0.8946
29,0.0001,0.32209696306994084,0.8599,0.8553,0.8728,0.8639,0.8596,0.26580722179884714,0.8993,0.8486,0.8796,0.8638,0.8951
30,0.0001,0.3108269925180234,0.8748,0.8744,0.8863,0.8803,0.8744,0.2582334933492045,0.9033,0.8407,0.9051,0.8717,0.9037
31,0.0001,0.30494184811648567,0.8728,0.8689,0.8776,0.8732,0.8728,0.22739526955410838,0.9205,0.8993,0.8796,0.8893,0.9117
32,0.0001,0.28600594568017285,0.8906,0.8705,0.9074,0.8886,0.8913,0.22990452172234654,0.9139,0.8616,0.9088,0.8845,0.9128
33,0.0001,0.2672931555854647,0.8902,0.893,0.8809,0.8869,0.89,0.2300120930497845,0.9073,0.8542,0.8978,0.8754,0.9052
34,0.0001,0.2779669739109905,0.8827,0.8771,0.8846,0.8808,0.8828,0.2433313213599225,0.906,0.8464,0.9051,0.8748,0.9058
35,0.0001,0.24892478612692734,0.8985,0.8878,0.9102,0.8988,0.8987,0.2282768196115891,0.9073,0.8566,0.8942,0.875,0.9045
36,0.0001,0.2563408567128997,0.8923,0.8868,0.9061,0.8964,0.8919,0.23476886671657363,0.906,0.8395,0.9161,0.8761,0.9081
37,0.0001,0.2447387655510714,0.904,0.8951,0.9192,0.907,0.9037,0.22794594320779046,0.9086,0.8596,0.8942,0.8766,0.9055
38,0.0001,0.24230834724087463,0.8973,0.8795,0.9147,0.8968,0.8977,0.22433704230934381,0.9073,0.8377,0.9234,0.8785,0.9107
39,0.0001,0.2612789718336181,0.8956,0.8996,0.8974,0.8985,0.8956,0.2258640880075594,0.9033,0.843,0.9015,0.8713,0.9029
40,0.0001,0.23365736948816399,0.9027,0.9095,0.8992,0.9043,0.9028,0.22270531696267426,0.9086,0.8498,0.9088,0.8783,0.9086
41,0.0001,0.2202512277780395,0.9135,0.9039,0.9277,0.9157,0.9133,0.20667871576733887,0.9113,0.8819,0.8723,0.8771,0.9029
42,0.0001,0.2267488083361011,0.9106,0.8982,0.9259,0.9118,0.9106,0.2220529019832611,0.9007,0.8727,0.8504,0.8614,0.8898
