Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
1,0.0001,0.6964289169935953,0.4744,0.4834,0.6379,0.55,0.4732,0.6753486730158329,0.726,0.4407,0.2047,0.2796,0.5568
2,0.0001,0.6862196524937948,0.5811,0.5728,0.6018,0.5869,0.5813,0.6735103391110897,0.7382,0.4941,0.3307,0.3962,0.606
3,0.0001,0.6762390250251407,0.6174,0.7778,0.2926,0.4252,0.6071,0.6708241365849972,0.7464,0.5149,0.4094,0.4561,0.637
4,0.0001,0.6669210628384635,0.6881,0.7447,0.5764,0.6499,0.6886,0.6914979033172131,0.5235,0.3323,0.8268,0.474,0.6219
5,0.0001,0.6558146554799307,0.7035,0.7167,0.6727,0.694,0.7035,0.6804208308458328,0.5971,0.3633,0.7323,0.4856,0.641
6,0.0001,0.6437709281841913,0.7166,0.7199,0.7086,0.7142,0.7166,0.6622251756489277,0.6708,0.4124,0.6299,0.4984,0.6575
7,0.0001,0.6311902943111601,0.7095,0.7419,0.6381,0.6861,0.7091,0.6564841009676456,0.6646,0.4098,0.6614,0.506,0.6636
8,0.0001,0.6141909956932068,0.7278,0.7437,0.6881,0.7148,0.7275,0.6514005362987518,0.6524,0.4036,0.7087,0.5143,0.6706
9,0.0001,0.5947981781902767,0.7372,0.767,0.6923,0.7277,0.7378,0.6383365727961063,0.6708,0.4267,0.7795,0.5515,0.7061
10,0.0001,0.566960929050332,0.7645,0.793,0.7151,0.7521,0.7645,0.5976721942424774,0.7669,0.5359,0.7638,0.6299,0.7659
11,0.0001,0.5328418158349537,0.7877,0.7977,0.7473,0.7716,0.7862,0.5480063948780298,0.8241,0.6358,0.7559,0.6906,0.802
12,0.0001,0.5145099989715076,0.7844,0.8101,0.7476,0.7776,0.7847,0.5175446085631847,0.8466,0.6806,0.7717,0.7232,0.8223
13,0.0001,0.47200956372987657,0.8132,0.8328,0.7877,0.8096,0.8134,0.493041617795825,0.8323,0.6347,0.8346,0.7211,0.8331
14,0.0001,0.42614200995081947,0.8364,0.8389,0.8383,0.8386,0.8364,0.4381793215870857,0.8569,0.6887,0.8189,0.7482,0.8445
15,0.0001,0.4098873808979988,0.8308,0.8408,0.8221,0.8313,0.8309,0.39836390782147646,0.863,0.7083,0.8031,0.7528,0.8436
16,0.0001,0.3917443058675244,0.8345,0.8226,0.8367,0.8296,0.8346,0.37952228076756,0.8671,0.7153,0.811,0.7601,0.8489
17,0.0001,0.37615128198549863,0.8379,0.8362,0.8369,0.8365,0.8379,0.3638420207425952,0.8732,0.7273,0.8189,0.7704,0.8556
18,0.0001,0.3677451390595663,0.8341,0.8216,0.84,0.8307,0.8343,0.3673729645088315,0.8609,0.6903,0.8425,0.7589,0.855
19,0.0001,0.33349994765151114,0.8633,0.8696,0.8574,0.8634,0.8634,0.3854595497250557,0.8364,0.6358,0.8661,0.7333,0.8461
20,0.0001,0.3272406038429056,0.8596,0.8473,0.8817,0.8642,0.8593,0.3438658085651696,0.8753,0.7292,0.8268,0.7749,0.8595
21,0.0001,0.3247888882954915,0.8585,0.8685,0.8547,0.8615,0.8586,0.3646895671263337,0.8487,0.6587,0.8661,0.7483,0.8543
22,0.0001,0.3053112920551073,0.8678,0.86,0.8738,0.8668,0.8679,0.3363998793065548,0.8712,0.7192,0.8268,0.7692,0.8568
23,0.0001,0.30584541903365225,0.8686,0.8692,0.8736,0.8714,0.8685,0.3345252899453044,0.8712,0.7192,0.8268,0.7692,0.8568
24,0.0001,0.29545919215750127,0.8738,0.8693,0.8739,0.8716,0.8738,0.33183714747428894,0.8691,0.7143,0.8268,0.7664,0.8554
25,0.0001,0.28408954044183093,0.8783,0.8758,0.8751,0.8754,0.8783,0.3483141944743693,0.8364,0.6391,0.8504,0.7297,0.8409
26,0.0001,0.2893782396401678,0.8738,0.8697,0.8856,0.8776,0.8736,0.3382307686842978,0.8589,0.6883,0.8346,0.7544,0.851
27,0.0001,0.27082265948965434,0.8813,0.8721,0.9007,0.8862,0.8808,0.3217640561051667,0.8671,0.7153,0.811,0.7601,0.8489
28,0.0001,0.26238286353292917,0.8881,0.8914,0.8868,0.8891,0.8881,0.3255379842594266,0.8609,0.7063,0.7953,0.7481,0.8396
29,0.0001,0.2760934565393698,0.8896,0.875,0.9001,0.8874,0.8899,0.310323040233925,0.8691,0.7266,0.7953,0.7594,0.8452
30,0.0001,0.24225356722516672,0.8974,0.8942,0.8969,0.8956,0.8974,0.3168951109983027,0.8671,0.7246,0.7874,0.7547,0.8412
31,0.0001,0.22281457909515925,0.9086,0.9062,0.9116,0.9089,0.9086,0.3235767756123096,0.8528,0.6897,0.7874,0.7353,0.8315
32,0.0001,0.23106645420193672,0.9015,0.9039,0.8992,0.9015,0.9015,0.31473838770762086,0.8548,0.6842,0.8189,0.7455,0.8432
33,0.0001,0.22538307965511367,0.912,0.9085,0.9199,0.9141,0.9119,0.3278207238763571,0.8507,0.6709,0.8346,0.7439,0.8455
34,0.0001,0.22579070154045308,0.9049,0.8934,0.9213,0.9072,0.9048,0.3129627237794921,0.863,0.7344,0.7402,0.7373,0.8231
35,0.0001,0.22017391434028036,0.9154,0.9246,0.9068,0.9156,0.9155,0.3173668294912204,0.8507,0.6753,0.8189,0.7402,0.8404
36,0.0001,0.20896817087417557,0.9105,0.91,0.9146,0.9123,0.9104,0.3141507834661752,0.8548,0.6944,0.7874,0.738,0.8329
37,0.0001,0.20058851493966012,0.9176,0.9153,0.9221,0.9187,0.9176,0.3373146045487374,0.8303,0.6279,0.8504,0.7224,0.8368
38,0.0001,0.21066191712660448,0.9173,0.9149,0.9236,0.9193,0.9171,0.34548584022559226,0.8323,0.6257,0.8819,0.732,0.8484
39,0.0001,0.2117572862300135,0.912,0.9035,0.9206,0.912,0.9121,0.3291844839695841,0.8466,0.6548,0.8661,0.7458,0.853
