Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
43,0.0001,0.22230889118815722,0.9085,0.8978,0.9217,0.9096,0.9085,0.19488212854291,0.9205,0.8877,0.8942,0.8909,0.9149
44,0.0001,0.22709185345784613,0.9089,0.9024,0.9167,0.9095,0.909,0.20085754338651896,0.9086,0.8498,0.9088,0.8783,0.9086
45,0.0001,0.23133858214867742,0.904,0.8966,0.9165,0.9064,0.9038,0.21392049500718713,0.9086,0.8475,0.9124,0.8787,0.9094
46,0.0001,0.2145838023800599,0.9139,0.8998,0.9307,0.915,0.914,0.22930175927467644,0.898,0.8251,0.9124,0.8666,0.9011
47,0.0001,0.21397420626721883,0.9135,0.9076,0.9169,0.9122,0.9136,0.20988091081380844,0.9073,0.8617,0.8869,0.8741,0.9029
48,0.0001,0.19880998056185872,0.9222,0.9105,0.9302,0.9203,0.9225,0.19125416106544435,0.9219,0.8996,0.8832,0.8913,0.9135
49,0.0001,0.19980151961116413,0.9173,0.9074,0.9266,0.9169,0.9174,0.20379144636293253,0.9113,0.8736,0.8832,0.8784,0.9052
50,0.0001,0.22243828973487803,0.9094,0.9076,0.9076,0.9076,0.9093,0.19791753178772828,0.9166,0.8809,0.8905,0.8857,0.911
51,0.0,0.1980598881644638,0.9173,0.9103,0.9275,0.9188,0.9172,0.19843149712930122,0.9152,0.8977,0.865,0.881,0.9044
52,0.0,0.19828947305091119,0.9193,0.9168,0.9214,0.9191,0.9193,0.18968058129151663,0.9166,0.8836,0.8869,0.8852,0.9102
53,0.0,0.18874329308930196,0.9252,0.9224,0.9286,0.9255,0.9252,0.19741957203950733,0.9099,0.8627,0.8942,0.8781,0.9065
54,0.0,0.17975233995208614,0.9268,0.9142,0.9416,0.9277,0.9269,0.18624506002136818,0.9179,0.8985,0.8723,0.8852,0.9081
55,0.0,0.18846098961014496,0.9264,0.9111,0.9386,0.9246,0.9268,0.21266242632797608,0.9046,0.8412,0.9088,0.8737,0.9055
56,0.0,0.17948369941625156,0.9268,0.9246,0.9277,0.9261,0.9268,0.2178940949573492,0.906,0.8859,0.8504,0.8678,0.894
57,0.0,0.16235296310562836,0.9385,0.9242,0.9525,0.9381,0.9387,0.20681091394120207,0.906,0.8638,0.8796,0.8716,0.9003
58,0.0,0.1842154908533159,0.9264,0.9099,0.9392,0.9243,0.9269,0.19679295551031828,0.9179,0.9046,0.865,0.8843,0.9065
59,0.0,0.17085066128914295,0.9351,0.9276,0.9417,0.9346,0.9352,0.18786106600115696,0.9166,0.9011,0.865,0.8827,0.9055
60,0.0,0.17203522890217995,0.9368,0.9297,0.9437,0.9367,0.9369,0.17482188012218103,0.9219,0.9119,0.8686,0.8897,0.9104
61,0.0,0.17166257659463505,0.9301,0.9284,0.9315,0.9299,0.9302,0.17897046803651998,0.9192,0.9019,0.8723,0.8868,0.9091
62,0.0,0.18594593025351824,0.9231,0.9169,0.9313,0.924,0.923,0.1870519265648909,0.9179,0.9046,0.865,0.8843,0.9065
63,0.0,0.17715353621660093,0.9239,0.9216,0.9326,0.9271,0.9236,0.18908426695270464,0.9205,0.918,0.8577,0.8868,0.907
64,0.0,0.17808659036496752,0.931,0.9159,0.9455,0.9305,0.9313,0.19004622225960097,0.9113,0.8736,0.8832,0.8784,0.9052
65,0.0,0.1683815383891526,0.9351,0.9324,0.9401,0.9362,0.9351,0.19871312925048792,0.9126,0.8969,0.8577,0.8769,0.9008
66,0.0,0.18495341047252478,0.9239,0.9101,0.9384,0.924,0.9241,0.1934321157556648,0.9073,0.8696,0.8759,0.8727,0.9005
67,0.0,0.14387516530328676,0.9522,0.9434,0.9574,0.9503,0.9524,0.1869102223815086,0.9139,0.8719,0.8942,0.8829,0.9097
68,0.0,0.1811585370451212,0.9301,0.9273,0.9319,0.9296,0.9302,0.20533374143997207,0.9073,0.8806,0.8613,0.8708,0.8974
69,0.0,0.15021255406502046,0.9439,0.9457,0.9418,0.9438,0.9439,0.19723038094040626,0.9192,0.9176,0.854,0.8847,0.9052
70,0.0,0.15018668211996555,0.9426,0.9395,0.9473,0.9434,0.9426,0.21110703472125655,0.9046,0.8686,0.8686,0.8686,0.8969
