Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
37,0.0003,0.0013043478894912727,0.9995,0.9996,0.9995,0.9995,0.9995,0.22138831353856026,0.9435,0.4349,0.9394,0.5945,0.9415
38,0.0003,0.0009339694617343527,0.9999,0.9999,0.9999,0.9999,0.9999,0.16170454343202947,0.9574,0.5097,0.9134,0.6543,0.9364
39,0.0003,0.0015821473687441072,0.9996,0.9995,0.9996,0.9996,0.9996,0.15924880767086994,0.9572,0.5085,0.9091,0.6522,0.9343
40,0.0003,0.0009457568677371967,0.9998,0.9998,0.9997,0.9998,0.9998,0.1259039362678572,0.9639,0.5577,0.8788,0.6824,0.9233
41,0.0003,0.0010608209869000232,0.9997,0.9997,0.9997,0.9997,0.9997,0.13361532375829097,0.9618,0.5434,0.8398,0.6599,0.9036
42,0.0002,0.001064307659737231,0.9997,0.9996,0.9997,0.9997,0.9997,0.12070348960999237,0.9658,0.5747,0.8658,0.6908,0.9181
43,0.0002,0.0009197465793025477,0.9997,0.9996,0.9998,0.9997,0.9997,0.15627410162942285,0.9574,0.5099,0.8918,0.6488,0.9261
44,0.0002,0.0017822184992940199,0.9995,0.9996,0.9995,0.9995,0.9995,0.12780635531834844,0.9637,0.5565,0.8745,0.6801,0.9211
45,0.0002,0.0013831505346543758,0.9996,0.9996,0.9997,0.9996,0.9996,0.1656590863574199,0.9544,0.4908,0.9264,0.6417,0.941
46,0.0002,0.0010077296770359553,0.9997,0.9996,0.9997,0.9997,0.9997,0.16059915994148424,0.957,0.507,0.9351,0.6575,0.9466
47,0.0002,0.0009687754308717405,0.9997,0.9996,0.9999,0.9997,0.9997,0.12300702673564956,0.9639,0.5568,0.8918,0.6855,0.9295
48,0.0001,0.0011273496047886535,0.9997,0.9995,0.9999,0.9997,0.9997,0.1510628316094792,0.9578,0.5119,0.9307,0.6605,0.9449
49,0.0001,0.0006249032936785035,0.9999,0.9999,0.9998,0.9999,0.9999,0.15497985907437928,0.9582,0.5144,0.9307,0.6626,0.9451
50,0.0001,0.0007933550126398919,0.9998,0.9998,0.9998,0.9998,0.9998,0.12021254301384111,0.9654,0.5694,0.8874,0.6937,0.9282
