Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
1,0.0001,0.6849895183529172,0.6162,0.5906,0.7549,0.6627,0.6164,0.6777240857481956,0.6912,0.4118,0.4409,0.4259,0.61
2,0.0001,0.6724133392175039,0.6859,0.7069,0.6411,0.6724,0.6861,0.6597277149558067,0.7444,0.5098,0.4094,0.4541,0.6357
3,0.0001,0.6564707827000391,0.6986,0.7749,0.5486,0.6424,0.6967,0.64275062084198,0.771,0.5652,0.5118,0.5372,0.6868
4,0.0001,0.6364601360900062,0.711,0.7364,0.6521,0.6917,0.7106,0.6176168657839298,0.7832,0.5981,0.5039,0.547,0.6926
5,0.0001,0.612279705348469,0.7379,0.7614,0.6955,0.727,0.7381,0.6009231358766556,0.773,0.5506,0.685,0.6105,0.7445
6,0.0001,0.5718164415586562,0.7754,0.7992,0.745,0.7712,0.7759,0.5723595507442951,0.7955,0.5763,0.8031,0.6711,0.798
7,0.0001,0.5311996255602155,0.7892,0.8107,0.7582,0.7835,0.7894,0.5154563337564468,0.82,0.6275,0.7559,0.6857,0.7992
8,0.0001,0.49273255715767544,0.8042,0.8127,0.7889,0.8006,0.8041,0.48148166947066784,0.8262,0.6329,0.7874,0.7018,0.8136
9,0.0001,0.4507094440715654,0.8143,0.8184,0.8098,0.8141,0.8143,0.4431688152253628,0.8303,0.6429,0.7795,0.7046,0.8138
10,0.0001,0.4406810317720686,0.8113,0.7977,0.8313,0.8142,0.8114,0.4138975366950035,0.8446,0.6645,0.811,0.7305,0.8337
11,0.0001,0.3936008083678427,0.8379,0.8299,0.848,0.8389,0.8379,0.423289529979229,0.8344,0.6337,0.8583,0.7291,0.8421
12,0.0001,0.38412403173389886,0.8282,0.8234,0.8456,0.8344,0.8277,0.40960281156003475,0.8425,0.6471,0.8661,0.7407,0.8502
13,0.0001,0.37447493239527657,0.8356,0.8174,0.8544,0.8355,0.8361,0.35863125789910555,0.8528,0.6871,0.7953,0.7372,0.8341
14,0.0001,0.35926680107201847,0.8386,0.8245,0.8456,0.8349,0.8389,0.33971828408539295,0.8691,0.7234,0.8031,0.7612,0.8477
15,0.0001,0.3341294097758475,0.8555,0.8461,0.8689,0.8574,0.8555,0.33054177556186914,0.8712,0.7162,0.8346,0.7709,0.8593
16,0.0001,0.31917539505021914,0.8648,0.8661,0.8642,0.8651,0.8648,0.3867105934768915,0.8364,0.6284,0.9055,0.7419,0.8588
17,0.0001,0.30514942340198015,0.8637,0.8546,0.8799,0.8671,0.8636,0.3162177773192525,0.8814,0.7594,0.7953,0.7769,0.8534
18,0.0001,0.2911617353203751,0.8779,0.8708,0.884,0.8774,0.878,0.2927009668201208,0.8875,0.7727,0.8031,0.7876,0.8601
19,0.0001,0.2781745910289742,0.8858,0.8883,0.8823,0.8853,0.8858,0.2992788015399128,0.8773,0.7724,0.748,0.76,0.8353
20,0.0001,0.26449266022869516,0.8892,0.8815,0.8923,0.8869,0.8893,0.29432553332298994,0.8773,0.8073,0.6929,0.7458,0.8175
21,0.0001,0.2771631399435656,0.8765,0.8721,0.885,0.8785,0.8764,0.29908470483496785,0.8691,0.8182,0.6378,0.7168,0.794
22,0.0001,0.2636606443141188,0.8806,0.8806,0.8851,0.8828,0.8805,0.29088202328421175,0.8875,0.7571,0.8346,0.794,0.8704
23,0.0001,0.26648974924215246,0.8757,0.8709,0.8788,0.8748,0.8757,0.3322414804715663,0.8589,0.6747,0.8819,0.7645,0.8664
24,0.0001,0.2589467808249451,0.8925,0.8895,0.8929,0.8912,0.8926,0.29093320248648524,0.8753,0.8,0.6929,0.7426,0.8161
25,0.0001,0.24988196311252459,0.894,0.89,0.8986,0.8943,0.8941,0.30131813941989094,0.8793,0.8036,0.7087,0.7531,0.8239
26,0.0001,0.2408659907856158,0.897,0.8989,0.9009,0.8999,0.8969,0.2786680090939626,0.8732,0.7982,0.685,0.7373,0.8121
27,0.0001,0.2442353359822716,0.8948,0.8835,0.9069,0.895,0.8949,0.29584282147698104,0.8691,0.8058,0.6535,0.7217,0.7991
28,0.0001,0.2382872717543727,0.9015,0.9097,0.9013,0.9055,0.9015,0.30781760811805725,0.8793,0.7179,0.8819,0.7915,0.8802
29,0.0001,0.2367028876074723,0.8978,0.8836,0.9113,0.8973,0.8981,0.30048916407395154,0.8753,0.7619,0.7559,0.7589,0.8365
30,0.0001,0.22096897005325272,0.9105,0.9062,0.9111,0.9087,0.9105,0.2919431389309466,0.8773,0.7913,0.7165,0.7521,0.8251
31,0.0001,0.21973907291179612,0.9083,0.9006,0.9175,0.909,0.9083,0.29724816407542676,0.8671,0.7818,0.6772,0.7257,0.8054
32,0.0001,0.2043953746379841,0.9176,0.909,0.9255,0.9172,0.9177,0.29557313467375934,0.8753,0.7143,0.8661,0.7829,0.8723
33,0.0001,0.22211217569808164,0.9034,0.8945,0.9108,0.9026,0.9035,0.293933947395999,0.8671,0.7981,0.6535,0.7186,0.7978
34,0.0001,0.21153667533681506,0.9146,0.9015,0.9227,0.912,0.915,0.31450479477643967,0.8569,0.8202,0.5748,0.6759,0.7653
35,0.0001,0.21930584072002343,0.9045,0.9069,0.9049,0.9059,0.9045,0.2924675594549626,0.8793,0.7576,0.7874,0.7722,0.8495
36,0.0001,0.2049601176487548,0.9116,0.8977,0.9202,0.9088,0.912,0.30392502300674096,0.865,0.7699,0.685,0.725,0.8066
