Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
37,0.0001,0.008444507435087336,0.9976,0.9961,0.9991,0.9976,0.9976,0.035988099791662814,0.9906,0.8015,0.83,0.8155,0.9124
38,0.0001,0.007989115471299843,0.9981,0.9969,0.9994,0.9981,0.9981,0.032409490653785,0.9925,0.8798,0.8103,0.8436,0.9037
39,0.0001,0.007484889300888338,0.9978,0.9965,0.999,0.9978,0.9977,0.033681642462130866,0.992,0.8496,0.8261,0.8377,0.9112
40,0.0001,0.007145404954216726,0.998,0.9969,0.9991,0.998,0.998,0.03698577631056904,0.9905,0.8031,0.8221,0.8125,0.9085
41,0.0001,0.006772797043268938,0.9983,0.9973,0.9994,0.9983,0.9983,0.03538642811951708,0.992,0.8739,0.7945,0.8323,0.8958
42,0.0001,0.0073727336590282576,0.9981,0.9968,0.9994,0.9981,0.9981,0.035090757208702125,0.9922,0.8955,0.7787,0.833,0.8882
43,0.0001,0.007899443221306713,0.998,0.9968,0.9993,0.9981,0.998,0.034516974136788156,0.992,0.8525,0.8221,0.837,0.9092
44,0.0001,0.006989161816759176,0.9982,0.9968,0.9995,0.9982,0.9982,0.03940784710983882,0.9905,0.8257,0.7866,0.8057,0.8911
45,0.0001,0.007366235293760968,0.9979,0.9968,0.999,0.9979,0.9979,0.03778849055187164,0.9902,0.7917,0.8261,0.8085,0.9103
46,0.0001,0.007134268423174903,0.998,0.9966,0.9993,0.998,0.998,0.03754632894432619,0.9906,0.8038,0.8261,0.8148,0.9105
47,0.0001,0.00673172251858004,0.9981,0.997,0.9992,0.9981,0.9981,0.03569918206261827,0.9908,0.8053,0.834,0.8194,0.9144
48,0.0001,0.006121832472516609,0.9984,0.9974,0.9994,0.9984,0.9984,0.03706480314418977,0.9915,0.8584,0.7905,0.823,0.8936
