Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
1,0.0001,0.6885722459931123,0.5642,0.5539,0.6661,0.6048,0.5641,0.6726880644758543,0.8066,0.6951,0.8321,0.7575,0.8121
2,0.0001,0.6825494444683978,0.6391,0.6318,0.6958,0.6623,0.6381,0.6660205125808716,0.7974,0.6516,0.9489,0.7727,0.83
3,0.0001,0.6754361649877146,0.6536,0.696,0.5274,0.6001,0.6518,0.642182486752669,0.8967,0.8403,0.8832,0.8612,0.8938
4,0.0001,0.6679522936281405,0.6873,0.6679,0.7425,0.7032,0.6874,0.625046985844771,0.9033,0.8384,0.9088,0.8722,0.9045
5,0.0001,0.6568808092882759,0.6769,0.7693,0.4996,0.6058,0.6758,0.6041379670302073,0.9152,0.8547,0.9234,0.8877,0.917
6,0.0001,0.64053801643221,0.7335,0.7785,0.6675,0.7187,0.7348,0.5885509612659613,0.8675,0.7458,0.9635,0.8408,0.8882
7,0.0001,0.6235817247315457,0.7459,0.7488,0.7518,0.7503,0.7459,0.5559431078533331,0.8821,0.7729,0.9562,0.8548,0.8981
8,0.0001,0.5921870619058609,0.7805,0.7701,0.7909,0.7804,0.7806,0.5081529195110003,0.9073,0.8248,0.9453,0.881,0.9155
9,0.0001,0.5663783573790601,0.778,0.7732,0.7874,0.7802,0.778,0.47086869180202484,0.9046,0.8217,0.9416,0.8776,0.9126
10,0.0001,0.5317106019509467,0.7892,0.7732,0.8128,0.7925,0.7894,0.4305307772010565,0.8914,0.7874,0.9599,0.8651,0.9061
11,0.0001,0.5084229570470358,0.7854,0.7671,0.8159,0.7908,0.7856,0.41320793330669403,0.8715,0.7452,0.9818,0.8472,0.8952
12,0.0001,0.4806202399103265,0.7921,0.7766,0.8144,0.7951,0.7923,0.35436423992117244,0.9126,0.8444,0.9307,0.8854,0.9165
13,0.0001,0.46220623701810837,0.7975,0.7789,0.8254,0.8015,0.7978,0.3499526958912611,0.8874,0.7708,0.9818,0.8636,0.9077
14,0.0001,0.43361194235713857,0.8129,0.7983,0.8393,0.8183,0.8128,0.31731643869231146,0.9152,0.8261,0.9708,0.8926,0.9272
15,0.0001,0.4157163432162059,0.82,0.8015,0.83,0.8155,0.8204,0.2996062049642205,0.9179,0.8292,0.9745,0.896,0.9301
16,0.0001,0.4235734872912106,0.8029,0.7738,0.8459,0.8083,0.8037,0.2697056798885266,0.9311,0.8604,0.9672,0.9107,0.9389
17,0.0001,0.3946158819292721,0.8241,0.8129,0.8482,0.8302,0.8238,0.2569042198980848,0.9391,0.8654,0.9854,0.9215,0.949
18,0.0001,0.38406020932291685,0.8432,0.8256,0.8652,0.8449,0.8435,0.23129350040107965,0.9377,0.9011,0.9307,0.9156,0.9362
19,0.0001,0.3571293359916461,0.8432,0.8289,0.8729,0.8503,0.8426,0.2606213924785455,0.9179,0.8193,0.9927,0.8977,0.934
20,0.0001,0.3491488255952534,0.8441,0.8265,0.8662,0.8459,0.8443,0.20034700259566307,0.9457,0.9146,0.938,0.9261,0.944
21,0.0001,0.3358043889073949,0.8578,0.8419,0.8773,0.8593,0.858,0.23869482319181165,0.9272,0.8476,0.9745,0.9066,0.9373
22,0.0001,0.3197495294244666,0.8632,0.8416,0.8905,0.8653,0.8635,0.1929455866726736,0.9457,0.8845,0.9781,0.9289,0.9527
23,0.0001,0.3281140807819994,0.8503,0.8426,0.8648,0.8535,0.8502,0.20376331879136464,0.9391,0.8725,0.9745,0.9207,0.9467
24,0.0001,0.31466510793880414,0.8615,0.8419,0.8951,0.8677,0.861,0.20867637575914463,0.9364,0.8792,0.9562,0.9161,0.9407
25,0.0001,0.30166550215921906,0.8661,0.8479,0.8978,0.8721,0.8656,0.18943008749435344,0.9457,0.8923,0.9672,0.9282,0.9503
26,0.0001,0.3016333938821366,0.8649,0.8457,0.884,0.8644,0.8653,0.17640448066716394,0.951,0.8963,0.9781,0.9354,0.9568
27,0.0001,0.2983087667901265,0.8732,0.8618,0.887,0.8742,0.8733,0.223661869764328,0.9245,0.8338,0.9891,0.9048,0.9384
28,0.0001,0.3026861903306685,0.8778,0.8668,0.898,0.8821,0.8774,0.208979928943639,0.9298,0.853,0.9745,0.9097,0.9394
29,0.0001,0.2824362985005504,0.8786,0.8621,0.9022,0.8817,0.8785,0.1673535177251324,0.955,0.9286,0.9489,0.9386,0.9537
30,0.0001,0.2797535538281265,0.8757,0.8614,0.8925,0.8767,0.8758,0.17248351677941778,0.955,0.9255,0.9526,0.9388,0.9544
31,0.0001,0.2815370031289364,0.8815,0.8668,0.9071,0.8865,0.881,0.1653651122857506,0.9563,0.9288,0.9526,0.9405,0.9555
32,0.0001,0.27273426204919815,0.8823,0.8688,0.9026,0.8854,0.8822,0.2079048908005158,0.9298,0.8599,0.9635,0.9088,0.9371
33,0.0001,0.28933774738719586,0.8898,0.8713,0.9064,0.8885,0.8903,0.16176526950827488,0.951,0.9405,0.9234,0.9319,0.945
34,0.0001,0.2558243288413474,0.8981,0.8842,0.9171,0.9004,0.8981,0.16459085625441125,0.9444,0.8973,0.9562,0.9258,0.9469
35,0.0001,0.2514866910090572,0.8981,0.8829,0.9096,0.8961,0.8985,0.24291070899926126,0.9033,0.7947,0.9891,0.8813,0.9218
36,0.0001,0.24645722049631572,0.8956,0.8739,0.9167,0.8948,0.8963,0.17557749769184738,0.947,0.9179,0.938,0.9278,0.9451
37,0.0001,0.24746611322227277,0.8965,0.888,0.9009,0.8944,0.8966,0.17158095336829624,0.9483,0.901,0.9635,0.9312,0.9516
38,0.0001,0.24256056939300738,0.8956,0.8898,0.8952,0.8925,0.8956,0.20185640764733156,0.9298,0.8576,0.9672,0.9091,0.9378
39,0.0001,0.24705438688397408,0.9035,0.8959,0.9109,0.9033,0.9036,0.17094145777324835,0.947,0.9179,0.938,0.9278,0.9451
40,0.0001,0.24064043909311295,0.9002,0.877,0.9211,0.8985,0.901,0.1615523057213674,0.9497,0.9126,0.9526,0.9321,0.9503
41,0.0001,0.21736756300455645,0.9152,0.9092,0.9228,0.9159,0.9152,0.1827701315827047,0.9351,0.8641,0.9745,0.916,0.9436
42,0.0001,0.22145557707469715,0.9069,0.8934,0.9232,0.908,0.9069,0.2311088488980507,0.9192,0.8297,0.9781,0.8978,0.9319
43,0.0001,0.23099232484635554,0.9048,0.8938,0.9197,0.9066,0.9047,0.20247821742668748,0.9285,0.8691,0.9453,0.9056,0.9321
44,0.0001,0.20534122441160052,0.9189,0.9118,0.9263,0.919,0.919,0.14829499546128014,0.951,0.9187,0.9489,0.9336,0.9505
45,0.0001,0.23507133930137283,0.901,0.8899,0.9177,0.9036,0.9009,0.16078257463717213,0.947,0.912,0.9453,0.9283,0.9466
46,0.0001,0.2232388386404828,0.9127,0.9027,0.9197,0.9111,0.9129,0.1626315803344672,0.9497,0.9436,0.9161,0.9296,0.9424
47,0.0001,0.23515752928429529,0.8981,0.9013,0.8931,0.8972,0.8981,0.2888256487203762,0.8874,0.7708,0.9818,0.8636,0.9077
48,0.0001,0.2372905943346651,0.9015,0.8836,0.9254,0.904,0.9014,0.22612783743534237,0.9192,0.8339,0.9708,0.8971,0.9303
49,0.0001,0.19094810889739738,0.9239,0.9099,0.9396,0.9245,0.924,0.14239538297988474,0.955,0.9348,0.9416,0.9382,0.9521
50,0.0001,0.22125486774664177,0.9106,0.9084,0.918,0.9131,0.9104,0.20503614569315687,0.9258,0.8539,0.9599,0.9038,0.9331
51,0.0,0.20095764776985897,0.9164,0.9063,0.9309,0.9185,0.9163,0.19758185961594185,0.9258,0.8406,0.9818,0.9057,0.9379
52,0.0,0.21475090635450264,0.9139,0.8929,0.9362,0.914,0.9144,0.18907522747758776,0.9364,0.8669,0.9745,0.9175,0.9446
53,0.0,0.21187061581172442,0.9164,0.9058,0.9237,0.9146,0.9166,0.1695972813758999,0.9377,0.9011,0.9307,0.9156,0.9362
54,0.0,0.22916548248184354,0.916,0.9107,0.9199,0.9153,0.9161,0.15338781578854346,0.9457,0.9299,0.9197,0.9248,0.9401
55,0.0,0.2015890975139643,0.9189,0.9127,0.9271,0.9199,0.9189,0.19254546203107262,0.9298,0.8746,0.9416,0.9069,0.9323
56,0.0,0.2083763225298179,0.9131,0.8994,0.9327,0.9158,0.9128,0.17802207228184366,0.9417,0.8833,0.9672,0.9233,0.9472
