Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
1,0.001,0.6892695903778077,0.5468,0.5345,0.7706,0.6312,0.5454,0.6239013671875,0.9217,0.0,0.0,0.0,0.4953
2,0.001,0.6450150370597839,0.6993,0.7196,0.6154,0.6634,0.6963,0.5157599225640297,0.9304,0.0,0.0,0.0,0.5
3,0.001,0.5989205956459045,0.7712,0.7273,0.8696,0.7921,0.771,0.4398023337125778,0.887,0.2727,0.375,0.3158,0.6501
4,0.001,0.5144971966743469,0.8192,0.7645,0.9412,0.8437,0.8145,0.401215773075819,0.8087,0.2308,0.75,0.3529,0.7815
5,0.001,0.4379130264123281,0.8366,0.7993,0.911,0.8515,0.8344,0.341887891292572,0.7826,0.2069,0.75,0.3243,0.7675
6,0.0009,0.3929371138413747,0.8344,0.7831,0.9261,0.8486,0.8342,0.2931531919166446,0.8,0.2222,0.75,0.3429,0.7769
7,0.0009,0.3675920347372691,0.8475,0.7905,0.9669,0.8699,0.8406,0.3034521471709013,0.7826,0.2069,0.75,0.3243,0.7675
8,0.0009,0.2961526612440745,0.8802,0.8467,0.9364,0.8893,0.8785,0.2019758583046496,0.8957,0.375,0.75,0.5,0.8283
9,0.0009,0.22826993316411973,0.9172,0.8889,0.9573,0.9218,0.9164,0.17794050415977836,0.913,0.4286,0.75,0.5455,0.8376
10,0.0009,0.1981028899550438,0.9281,0.8835,0.9916,0.9344,0.926,0.13360187667421997,0.9565,0.7143,0.625,0.6667,0.8032
11,0.0009,0.20284909904003143,0.9434,0.927,0.96,0.9432,0.9437,0.14183373202104121,0.9565,0.6667,0.75,0.7059,0.861
12,0.0009,0.1632939433058103,0.9542,0.9369,0.9674,0.9519,0.955,0.3424471211619675,0.8,0.2222,0.75,0.3429,0.7769
13,0.0009,0.15305402328570683,0.9434,0.9276,0.9535,0.9404,0.944,0.15548722527455539,0.9391,0.5556,0.625,0.5882,0.7938
14,0.0009,0.08568478152155876,0.9739,0.9658,0.9826,0.9741,0.9738,0.1347995422547683,0.9478,0.625,0.625,0.625,0.7985
15,0.0009,0.08462029919028283,0.976,0.9556,0.9954,0.9751,0.9771,0.12950686685508117,0.9652,0.8333,0.625,0.7143,0.8078
16,0.0008,0.0791506975889206,0.9739,0.9779,0.9693,0.9736,0.9738,0.14120905194431543,0.9565,0.7143,0.625,0.6667,0.8032
17,0.0008,0.07508826547612747,0.9739,0.9524,0.9955,0.9735,0.9746,0.15517447580350563,0.9478,0.625,0.625,0.625,0.7985
18,0.0008,0.053154880677660304,0.9913,0.9957,0.9872,0.9914,0.9914,0.1743261536466889,0.9478,0.625,0.625,0.625,0.7985
19,0.0008,0.0625153993566831,0.9847,0.9726,0.9953,0.9838,0.9854,0.1461517664429266,0.9391,0.5714,0.5,0.5333,0.736
20,0.0008,0.043237233472367124,0.9935,0.9912,0.9956,0.9934,0.9935,0.17310016078408808,0.9391,0.5455,0.75,0.6316,0.8516
21,0.0008,0.05549431815743446,0.9891,0.9804,1.0,0.9901,0.988,0.1535464496118948,0.9478,0.625,0.625,0.625,0.7985
22,0.0008,0.03471510124703248,0.9935,0.9917,0.9958,0.9938,0.9934,0.14854269969509915,0.9391,0.5556,0.625,0.5882,0.7938
23,0.0008,0.022495050045351187,1.0,1.0,1.0,1.0,1.0,0.14096006605541334,0.9478,0.625,0.625,0.625,0.7985
24,0.0008,0.03209138624370098,0.9891,0.9781,1.0,0.9889,0.9894,0.14570916022057645,0.9565,0.7143,0.625,0.6667,0.8032
25,0.0008,0.019410067268957696,0.9956,0.9957,0.9957,0.9957,0.9956,0.1660540167504223,0.9565,0.8,0.5,0.6154,0.7453
26,0.0007,0.021475606132298708,0.9956,0.9914,1.0,0.9957,0.9956,0.1593438255658839,0.9565,0.7143,0.625,0.6667,0.8032
27,0.0007,0.019246455654501914,0.9935,0.9866,1.0,0.9933,0.9937,0.16319091452169232,0.9565,0.7143,0.625,0.6667,0.8032
28,0.0007,0.0380915683383743,0.9935,0.9954,0.9908,0.9931,0.9933,0.16105639893794432,0.9565,0.7143,0.625,0.6667,0.8032
29,0.0007,0.024451282030592363,0.9978,0.9955,1.0,0.9977,0.9979,0.15176063738181256,0.9478,0.625,0.625,0.625,0.7985
30,0.0007,0.032166160720710955,0.9913,0.9877,0.9959,0.9918,0.991,0.16186783494777046,0.9478,0.6667,0.5,0.5714,0.7407
31,0.0007,0.039971996160844965,0.9891,0.9779,1.0,0.9888,0.9895,0.1814111123821931,0.9391,0.6,0.375,0.4615,0.6782
32,0.0007,0.02436907395410041,0.9956,0.9954,0.9954,0.9954,0.9956,0.26894130058644805,0.9478,1.0,0.25,0.4,0.625
33,0.0007,0.09693309366703033,0.9869,0.9867,0.9867,0.9867,0.9869,0.1775769835949177,0.9565,0.7143,0.625,0.6667,0.8032
34,0.0007,0.02300499441723029,0.9956,0.991,1.0,0.9955,0.9958,0.1692578112706542,0.9391,0.6667,0.25,0.3636,0.6203
35,0.0007,0.01883959984406829,0.9956,0.9911,1.0,0.9955,0.9958,0.1743509844163782,0.9478,0.625,0.625,0.625,0.7985
36,0.0006,0.029646538353214662,0.9935,0.996,0.992,0.994,0.9936,0.19053879135026364,0.9478,0.625,0.625,0.625,0.7985
37,0.0006,0.03843645260979732,0.9913,0.9915,0.9915,0.9915,0.9913,0.19231396253599087,0.9478,0.75,0.375,0.5,0.6828
38,0.0006,0.01640615980916967,0.9956,0.9912,1.0,0.9956,0.9957,0.14792905836657155,0.9478,0.625,0.625,0.625,0.7985
39,0.0006,0.01822806054260582,0.9956,0.9915,1.0,0.9957,0.9956,0.15333915842347778,0.9565,0.7143,0.625,0.6667,0.8032
40,0.0006,0.03507531366776675,0.9847,0.9742,0.9956,0.9848,0.9848,0.16759710578480735,0.9565,0.8,0.5,0.6154,0.7453
41,0.0006,0.02377949091605842,0.9978,1.0,0.9957,0.9978,0.9978,0.17369572434108704,0.9565,0.8,0.5,0.6154,0.7453
42,0.0006,0.013289872448270519,0.9956,0.9913,1.0,0.9957,0.9957,0.18359107004653197,0.9565,0.8,0.5,0.6154,0.7453
