Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
1,0.0001,0.29337478530489736,0.9235,0.882,0.9774,0.9272,0.9237,0.22689304412309583,0.8982,0.184,1.0,0.3108,0.9479
2,0.0001,0.11854646426610767,0.9621,0.9383,0.9891,0.963,0.9621,0.17902140322484816,0.9182,0.219,1.0,0.3594,0.9581
3,0.0001,0.07481787356636709,0.9755,0.9641,0.9878,0.9758,0.9755,0.15638471130572312,0.9407,0.2766,0.9807,0.4315,0.9602
4,0.0001,0.053022586843664093,0.9824,0.9758,0.9892,0.9825,0.9824,0.12553501362961483,0.9581,0.3513,0.9758,0.5166,0.9668
5,0.0001,0.04561585559757308,0.9855,0.981,0.9901,0.9856,0.9855,0.09541368959023673,0.9664,0.404,0.9758,0.5714,0.971
6,0.0001,0.03996013899893677,0.9879,0.9837,0.9923,0.988,0.9879,0.17339099006855724,0.9486,0.3079,0.9952,0.4703,0.9713
7,0.0001,0.032646365549382085,0.9898,0.986,0.9938,0.9899,0.9898,0.07576162565268571,0.9725,0.4506,0.9034,0.6013,0.9388
8,0.0001,0.03370403486571001,0.99,0.9859,0.994,0.9899,0.99,0.20985508699611294,0.9463,0.2996,1.0,0.461,0.9725
9,0.0001,0.029553700358762095,0.9909,0.9871,0.9948,0.991,0.9909,0.12653249831312013,0.963,0.3813,0.9855,0.5499,0.974
10,0.0001,0.0295016335054589,0.9913,0.9876,0.9951,0.9913,0.9913,0.1379721696928832,0.9606,0.3679,0.9952,0.5372,0.9775
11,0.0001,0.026635429918736457,0.9921,0.9886,0.9955,0.992,0.9921,0.11623367378226558,0.9691,0.4253,0.9903,0.5951,0.9795
12,0.0001,0.026819386183273137,0.9921,0.988,0.9963,0.9921,0.9921,0.09662661977627905,0.9737,0.4653,0.971,0.6291,0.9724
13,0.0001,0.024665111860921903,0.9931,0.9892,0.9968,0.993,0.9931,0.06951911005560772,0.9797,0.5316,0.9758,0.6882,0.9778
14,0.0001,0.022285761926988407,0.9933,0.9899,0.9968,0.9934,0.9934,0.08086379720734453,0.9755,0.4827,0.942,0.6383,0.9592
15,0.0001,0.0225332311938502,0.9938,0.9904,0.9974,0.9939,0.9938,0.07668065964544633,0.9777,0.5076,0.971,0.6667,0.9744
16,0.0001,0.019878791075635015,0.9945,0.9917,0.9974,0.9945,0.9945,0.10074009905882328,0.972,0.4496,0.9903,0.6184,0.9809
17,0.0001,0.019071958408809254,0.9946,0.9919,0.9975,0.9947,0.9946,0.14659102767037369,0.9595,0.3614,0.9952,0.5302,0.9769
18,0.0001,0.02046971991184696,0.994,0.9907,0.9974,0.9941,0.9941,0.08980690015887247,0.9745,0.4729,0.971,0.6361,0.9728
19,0.0001,0.01950010839736067,0.9943,0.9918,0.9969,0.9943,0.9944,0.10711549834657955,0.9724,0.4527,0.971,0.6175,0.9717
20,0.0001,0.017871491287281507,0.995,0.9926,0.9976,0.9951,0.9949,0.07196174372962456,0.9804,0.5408,0.9614,0.6922,0.9711
21,0.0001,0.018172760146978637,0.9951,0.9921,0.998,0.9951,0.9951,0.07985672476689802,0.9767,0.4962,0.9517,0.6523,0.9645
22,0.0001,0.016777121657697347,0.9951,0.9925,0.9978,0.9951,0.9951,0.08632434174117581,0.9765,0.4939,0.971,0.6547,0.9738
23,0.0001,0.0168581774661554,0.9953,0.9929,0.9976,0.9953,0.9953,0.05706028263163413,0.9834,0.5836,0.9614,0.7263,0.9726
24,0.0001,0.016264881093899484,0.9955,0.9931,0.998,0.9955,0.9955,0.08391301366224548,0.9774,0.5037,0.9758,0.6645,0.9766
25,0.0001,0.013719272405433003,0.9962,0.9943,0.9981,0.9962,0.9962,0.0780444969177971,0.9794,0.5277,0.9662,0.6826,0.9729
26,0.0001,0.014596992783746885,0.9958,0.9934,0.9982,0.9958,0.9958,0.1038600825222086,0.9751,0.4788,0.9807,0.6434,0.9778
27,0.0001,0.014753371685750723,0.9956,0.9933,0.9979,0.9956,0.9956,0.08079519495299227,0.9784,0.5154,0.971,0.6734,0.9748
28,0.0001,0.014573997469519132,0.996,0.9934,0.9985,0.996,0.996,0.10318355627328431,0.9751,0.4789,0.9855,0.6445,0.9802
29,0.0001,0.01497253242732046,0.9956,0.9935,0.9978,0.9956,0.9956,0.07305368441965977,0.9806,0.5432,0.971,0.6967,0.9759
30,0.0001,0.01658070929373184,0.9953,0.9928,0.998,0.9954,0.9953,0.07679705653612447,0.9802,0.5372,0.9758,0.693,0.9781
31,0.0001,0.013392331933746823,0.9962,0.9941,0.9983,0.9962,0.9962,0.09664971325020738,0.9769,0.4988,0.9662,0.6579,0.9717
32,0.0001,0.013988441643965734,0.9959,0.9938,0.9981,0.9959,0.9959,0.06795194183340181,0.9805,0.5422,0.9614,0.6934,0.9711
33,0.0001,0.012116627534112287,0.9965,0.9946,0.9984,0.9965,0.9965,0.08835368644258133,0.9774,0.5038,0.971,0.6634,0.9743
