Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
1,0.001,0.6499635738134384,0.6335,0.6346,0.6441,0.6393,0.6334,0.6070709259345614,0.6948,0.5833,0.8338,0.6864,0.7178
2,0.001,0.38710444286465645,0.8434,0.8463,0.8339,0.84,0.8433,0.3440062989448679,0.869,0.8563,0.8089,0.8319,0.8591
3,0.001,0.2343741526454687,0.9046,0.9048,0.9025,0.9036,0.9046,0.6017042136076709,0.7336,0.6106,0.9252,0.7357,0.7654
4,0.001,0.16845305420458317,0.9291,0.927,0.9317,0.9293,0.9291,0.415563508125568,0.8901,0.9712,0.7479,0.8451,0.8666
5,0.001,0.16394830143079162,0.9344,0.9374,0.9333,0.9354,0.9344,0.35087697513016136,0.9134,0.915,0.8643,0.8889,0.9053
6,0.0009,0.1261232372559607,0.9542,0.9542,0.953,0.9536,0.9542,0.3580018363728445,0.9156,0.9612,0.8227,0.8866,0.9002
7,0.0009,0.12400007545016706,0.9517,0.9499,0.9535,0.9517,0.9517,0.36341233550699364,0.919,0.9528,0.8393,0.8925,0.9058
8,0.0009,0.09627672282978893,0.963,0.965,0.9614,0.9632,0.963,0.38604946118169303,0.8824,0.8783,0.8199,0.8481,0.872
9,0.0009,0.07836624641902745,0.9686,0.9635,0.9733,0.9683,0.9687,0.6317668003371338,0.8479,0.9912,0.626,0.7674,0.8112
10,0.0009,0.08473571163602173,0.9677,0.9673,0.9679,0.9676,0.9677,0.3458054468822505,0.9034,0.9077,0.8449,0.8752,0.8937
11,0.0009,0.08129368501249701,0.9714,0.9688,0.9742,0.9715,0.9714,0.513107825206103,0.8879,0.9962,0.723,0.8379,0.8606
12,0.0009,0.07128578986739739,0.9755,0.9736,0.9784,0.976,0.9755,0.4425758881512467,0.9123,0.993,0.7867,0.8779,0.8915
13,0.0009,0.07193195622880012,0.9727,0.9692,0.976,0.9726,0.9727,0.4483162376119912,0.9267,0.99,0.8255,0.9003,0.91
14,0.0009,0.067703697104007,0.9752,0.9731,0.9762,0.9746,0.9752,0.3419856141483941,0.9323,0.9601,0.867,0.9112,0.9215
15,0.0009,0.055121254422701896,0.9805,0.9751,0.9852,0.9801,0.9807,0.4963232311876772,0.9101,0.9965,0.7784,0.874,0.8883
16,0.0009,0.05368395164841786,0.9809,0.9788,0.9831,0.9809,0.9809,0.45715078932247205,0.9212,0.9833,0.8172,0.8926,0.904
17,0.0008,0.050539059715811165,0.9805,0.9795,0.982,0.9807,0.9805,0.46928037163913894,0.9234,0.9834,0.8227,0.8959,0.9067
18,0.0008,0.04471113124862313,0.9818,0.9817,0.9829,0.9823,0.9818,0.417201797465858,0.9201,0.9313,0.8643,0.8966,0.9108
19,0.0008,0.03964671699563041,0.9834,0.9798,0.9867,0.9832,0.9834,0.6822554453916884,0.8812,0.9961,0.7064,0.8266,0.8523
20,0.0008,0.04365409953519702,0.9821,0.9812,0.983,0.9821,0.9821,0.482605043191519,0.9245,0.9741,0.8338,0.8985,0.9095
21,0.0008,0.0503183038381394,0.9799,0.9788,0.98,0.9794,0.9799,0.3749135546285884,0.9401,0.9694,0.8781,0.9215,0.9298
22,0.0008,0.03213192104187328,0.9878,0.9879,0.9885,0.9882,0.9877,0.4408636355033979,0.9334,0.9748,0.856,0.9115,0.9206
23,0.0008,0.03220328934723511,0.9881,0.9855,0.9915,0.9885,0.988,0.4495203883476467,0.9345,0.9809,0.8532,0.9126,0.921
24,0.0008,0.03770799941034056,0.9871,0.9846,0.9901,0.9873,0.9871,0.5488392260411838,0.9201,0.9932,0.8061,0.8899,0.9012
25,0.0008,0.02983313221950084,0.989,0.9865,0.9909,0.9887,0.9891,0.5379036034305343,0.9412,0.9936,0.8587,0.9212,0.9275
26,0.0008,0.0201842887327075,0.9937,0.9925,0.995,0.9937,0.9937,0.41577064861635804,0.939,0.9811,0.8643,0.919,0.9266
27,0.0008,0.03305880286847241,0.9874,0.9887,0.9862,0.9875,0.9875,0.4710553448045363,0.9356,0.972,0.8643,0.915,0.9238
28,0.0007,0.02091541181784123,0.9925,0.9926,0.9926,0.9926,0.9925,0.5602619271531725,0.9234,0.9834,0.8227,0.8959,0.9067
29,0.0007,0.035100355636750465,0.9865,0.9855,0.9873,0.9864,0.9865,0.7967891380130195,0.8746,0.996,0.6898,0.8151,0.8439
30,0.0007,0.02142137171671493,0.9937,0.9914,0.9963,0.9938,0.9937,0.5978875542848606,0.9212,0.9899,0.8116,0.8919,0.903
31,0.0007,0.01741215524307336,0.9928,0.992,0.9938,0.9929,0.9928,0.5701675226979394,0.9356,0.984,0.8532,0.9139,0.922
32,0.0007,0.022377895392419304,0.9915,0.9913,0.9919,0.9916,0.9915,0.5299627442527081,0.9345,0.9967,0.8393,0.9113,0.9187
33,0.0007,0.02301918851560913,0.9925,0.9905,0.9943,0.9924,0.9925,0.561609452682958,0.9345,0.9871,0.8476,0.9121,0.9201
34,0.0007,0.027287937182118183,0.9893,0.9893,0.9893,0.9893,0.9893,0.7874885300001363,0.8879,0.9924,0.7258,0.8384,0.861
35,0.0007,0.02190214942995226,0.9915,0.9911,0.9917,0.9914,0.9915,0.4976982484589324,0.9445,0.9875,0.8726,0.9265,0.9326
36,0.0007,0.013290744775731582,0.9965,0.9948,0.9981,0.9964,0.9966,0.5868689686499865,0.9367,0.9935,0.8476,0.9148,0.922
37,0.0007,0.019340150312928017,0.9909,0.9891,0.9923,0.9907,0.9909,0.5028863182629595,0.9423,0.9754,0.8781,0.9242,0.9317
38,0.0007,0.027244798967949464,0.9903,0.9912,0.9893,0.9902,0.9903,0.5425739041119069,0.9445,0.9937,0.867,0.926,0.9317
39,0.0006,0.024757896584633274,0.9909,0.9878,0.9936,0.9907,0.991,0.6980652381115259,0.919,0.9966,0.8006,0.8879,0.8994
40,0.0006,0.018212788498349255,0.994,0.9956,0.9925,0.994,0.994,0.5310865168659551,0.9401,0.9842,0.8643,0.9204,0.9275
41,0.0006,0.014030968704319094,0.9953,0.9949,0.9955,0.9952,0.9953,0.5407344405936375,0.9412,0.9783,0.8726,0.9224,0.9298
42,0.0006,0.015805508606135846,0.9947,0.9915,0.9974,0.9944,0.9948,0.4757631252831398,0.9367,0.9634,0.8753,0.9173,0.9266
43,0.0006,0.019526787427748785,0.9934,0.9931,0.9937,0.9934,0.9934,0.49670792185551016,0.9345,0.9809,0.8532,0.9126,0.921
44,0.0006,0.01667717761680251,0.9953,0.9954,0.9948,0.9951,0.9953,0.6016581599263363,0.9367,0.9872,0.8532,0.9153,0.9229
45,0.0006,0.013500400067277952,0.995,0.9956,0.9943,0.9949,0.995,0.6051185095495878,0.939,0.9842,0.8615,0.9188,0.9261
46,0.0006,0.009374130562500796,0.9975,0.9974,0.9974,0.9974,0.9975,0.617464678163452,0.9334,0.9967,0.8366,0.9096,0.9174
47,0.0006,0.010339834981859895,0.9965,0.9957,0.9975,0.9966,0.9965,0.5957500429781719,0.9323,0.9808,0.8476,0.9094,0.9183
48,0.0006,0.01645785619475646,0.9931,0.99,0.9962,0.9931,0.9931,0.5321094487707938,0.9367,0.9691,0.8698,0.9168,0.9256
49,0.0006,0.008244916205876507,0.9984,0.9981,0.9988,0.9984,0.9984,0.6961107371619085,0.9301,0.9934,0.831,0.905,0.9137
50,0.0005,0.01702730863224133,0.9931,0.993,0.993,0.993,0.9931,0.6759019094711691,0.9367,0.9935,0.8476,0.9148,0.922
51,0.0005,0.014690419801991084,0.9944,0.9968,0.9917,0.9942,0.9943,0.6053174745432224,0.9334,0.9839,0.8476,0.9107,0.9192
52,0.0005,0.012129490489096497,0.9978,0.9981,0.9974,0.9977,0.9978,0.5470313480525968,0.9412,0.9812,0.8698,0.9222,0.9293
53,0.0005,0.005655191170517355,0.9987,0.9994,0.9981,0.9987,0.9987,0.5384814368960398,0.9456,0.9906,0.8726,0.9278,0.9335
54,0.0005,0.009227238116727677,0.9969,0.9969,0.9969,0.9969,0.9969,0.5388020275097225,0.9445,0.9905,0.8698,0.9263,0.9321
55,0.0005,0.009132684576470637,0.9969,0.9981,0.9955,0.9968,0.9968,0.5987322733982213,0.9367,0.9872,0.8532,0.9153,0.9229
56,0.0005,0.009080577622444252,0.9962,0.9955,0.9968,0.9962,0.9962,0.5898592673987689,0.9445,0.9968,0.8643,0.9258,0.9312
57,0.0005,0.005645110432014917,0.9987,0.9988,0.9988,0.9988,0.9987,0.602754946211023,0.9445,0.9844,0.8753,0.9267,0.933
58,0.0005,0.009832373258977895,0.9962,0.9958,0.997,0.9964,0.9962,0.5770219339690121,0.9434,0.9874,0.8698,0.9249,0.9312
59,0.0005,0.00780998888076283,0.9978,0.9981,0.9975,0.9978,0.9978,0.6794589569271499,0.9301,0.9934,0.831,0.905,0.9137
60,0.0005,0.011618086705784663,0.9965,0.9969,0.9962,0.9966,0.9965,0.62539813129514,0.9401,0.9842,0.8643,0.9204,0.9275
61,0.0005,0.010608839908090886,0.9969,0.9975,0.9962,0.9968,0.9969,0.6646714143450034,0.9401,0.9936,0.856,0.9196,0.9261
62,0.0004,0.0060835800570930585,0.9981,0.9981,0.9981,0.9981,0.9981,0.6414841145930229,0.9445,0.9968,0.8643,0.9258,0.9312
63,0.0004,0.006178040947888803,0.9978,0.9994,0.9963,0.9978,0.9978,0.5782234433519895,0.9423,0.9874,0.867,0.9233,0.9298
64,0.0004,0.009214590870615212,0.9975,0.9968,0.9981,0.9975,0.9975,0.7019551852377014,0.9334,0.9967,0.8366,0.9096,0.9174
65,0.0004,0.004576640702616715,0.9984,1.0,0.997,0.9985,0.9985,0.5838748265162488,0.9434,0.9874,0.8698,0.9249,0.9312
66,0.0004,0.007050680335887591,0.9972,0.9963,0.9981,0.9972,0.9972,0.5987513838285105,0.9456,0.9875,0.8753,0.928,0.934
67,0.0004,0.00986347104801098,0.9975,0.9975,0.9975,0.9975,0.9975,0.5935565104648582,0.9412,0.9873,0.8643,0.9217,0.9284
