Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
1,0.001,0.6864554405212402,0.5717,0.5513,0.7511,0.6359,0.5725,0.6121645718812943,0.9386,0.0,0.0,0.0,0.4954
2,0.001,0.6518825570742289,0.6761,0.6915,0.615,0.6511,0.675,0.5792199373245239,0.7895,0.0,0.0,0.0,0.4167
3,0.001,0.6002805431683859,0.7826,0.7266,0.8938,0.8016,0.7845,0.4822721555829048,0.7807,0.0,0.0,0.0,0.412
4,0.001,0.508168504635493,0.8348,0.7908,0.9292,0.8544,0.8305,0.5126192197203636,0.7018,0.1316,0.8333,0.2273,0.7639
5,0.001,0.4243142386277517,0.8652,0.8084,0.9707,0.8821,0.8609,0.35741619765758514,0.7719,0.1154,0.5,0.1875,0.6435
6,0.0009,0.3885840356349945,0.8391,0.7721,0.9459,0.8502,0.8427,0.2812812812626362,0.807,0.0556,0.1667,0.0833,0.5046
7,0.0009,0.37364606857299804,0.8435,0.7838,0.9667,0.8657,0.8379,0.3509127367287874,0.7632,0.1379,0.6667,0.2286,0.7176
8,0.0009,0.30670035382111865,0.8848,0.8523,0.9414,0.8946,0.8825,0.17602323414757848,0.9035,0.0,0.0,0.0,0.4769
9,0.0009,0.24297911574443182,0.9109,0.8677,0.9696,0.9158,0.9109,0.15200520353391767,0.9298,0.0,0.0,0.0,0.4907
10,0.0009,0.2110258996486664,0.9304,0.8911,0.9828,0.9347,0.9297,0.12728325091302395,0.9386,0.3333,0.1667,0.2222,0.5741
11,0.0009,0.2014013111591339,0.9261,0.8861,0.9677,0.9251,0.9283,0.10445521154906601,0.9386,0.0,0.0,0.0,0.4954
12,0.0009,0.11978113204240799,0.9696,0.969,0.969,0.969,0.9696,0.10961741325445473,0.9386,0.3333,0.1667,0.2222,0.5741
13,0.0009,0.11880104889472326,0.9652,0.931,1.0,0.9643,0.9672,0.1267152305226773,0.9474,0.0,0.0,0.0,0.5
14,0.0009,0.11431524480382602,0.9696,0.9658,0.9741,0.97,0.9695,0.11442113015800714,0.9474,0.0,0.0,0.0,0.5
15,0.0009,0.1034848044315974,0.9674,0.9391,0.9954,0.9664,0.9689,0.08294843340991065,0.9561,0.6667,0.3333,0.4444,0.662
16,0.0008,0.08725308279196421,0.9674,0.9731,0.9602,0.9666,0.9673,0.08483459718991071,0.9649,0.75,0.5,0.6,0.7454
17,0.0008,0.07646764864524205,0.9761,0.969,0.9821,0.9755,0.9763,0.07893282873556018,0.9825,1.0,0.6667,0.8,0.8333
18,0.0008,0.0614971125498414,0.9783,0.9696,0.9867,0.9781,0.9784,0.07877624570392072,0.9649,1.0,0.3333,0.5,0.6667
19,0.0008,0.08045544164876144,0.9804,0.9595,1.0,0.9793,0.9818,0.10273466922808439,0.9386,0.4286,0.5,0.4615,0.7315
